OBJECTID,X,Y
2752,-122.940523153251,49.206983330764
2753,-122.940702015513,49.2069185774572
2754,-122.940642425316,49.2069150602741
2755,-122.940167494114,49.2071658306837
2756,-122.9400950757,49.2072097207606
2757,-122.93908214103,49.2079346037238
2758,-122.938961799493,49.2080035691611
2759,-122.937249383958,49.208922345385
2760,-122.937103725635,49.2088107038753
2761,-122.937260271808,49.2087278137556
2762,-122.935825522717,49.209680885154
2763,-122.935699849451,49.2097519365148
2764,-122.935497743615,49.2096744274658
2766,-122.935721374111,49.2095671735657
2767,-122.934324896859,49.2105118791681
2768,-122.932460008364,49.2115092878312
2769,-122.932292786512,49.211603321104
2770,-122.930616333668,49.21250389043
2771,-122.930493047724,49.2123797029684
2772,-122.930316246741,49.2124695438951
2773,-122.930477208123,49.2125815422274
2774,-122.930437837002,49.2125759396486
2775,-122.92782714434,49.2139960622816
2776,-122.92759382751,49.2141507088821
2777,-122.927436479891,49.2140313776773
2780,-122.926890772913,49.2143495637116
2781,-122.926106502437,49.2149598694617
2782,-122.925945684917,49.2150260059226
2783,-122.923459607879,49.2163597211443
2784,-122.9233626613,49.2164161355218
2787,-122.922655614084,49.2166025312795
2788,-122.922483034094,49.2166965457859
2789,-122.921501592844,49.2174105794079
2791,-122.92133011412,49.217478097339
2792,-122.921221666571,49.2174006271651
2795,-122.917865530169,49.2193513276586
2796,-122.917519551297,49.2193699073461
2797,-122.917507783713,49.2194047619276
2800,-122.915713794091,49.2203502400799
2802,-122.913999877468,49.2214584635328
2803,-122.913781247529,49.221292891011
2804,-122.913970327827,49.2212127060081
2805,-122.913404978705,49.2217818920328
2806,-122.913223129168,49.2218805254377
2807,-122.912236566676,49.2224248008212
2808,-122.911723362727,49.2224023947488
2809,-122.911934627158,49.222622706231
2810,-122.912007935268,49.2222645713563
2811,-122.910715845575,49.2232185563647
2812,-122.910597630805,49.2232857000683
2813,-122.910377147154,49.2231415392548
2814,-122.910536286774,49.2230488422347
2815,-122.908636710444,49.2243070860435
2816,-122.908453024083,49.2244063059334
2817,-122.908318800969,49.2242848191518
2818,-122.908495203911,49.224193924221
2819,-122.906778006121,49.2252938479497
2820,-122.906642508979,49.2253669240034
2821,-122.90663469411,49.2251753275286
2822,-122.905742520135,49.2258357612774
2823,-122.905605197292,49.2259118093524
2824,-122.903651536126,49.2269395046464
2825,-122.903515117394,49.2270149563907
2826,-122.902494740441,49.2275555496636
2827,-122.902376501844,49.2276238749608
2828,-122.899116616772,49.2293301421264
2829,-122.897500800835,49.2299939299254
2830,-122.897313434277,49.2300943188204
2831,-122.894640269812,49.2317239877601
2832,-122.894538396015,49.2317780399455
2833,-122.894207674759,49.2315608709246
2834,-122.894012335116,49.231560097284
2835,-122.893456308207,49.2315539331859
2836,-122.893361835508,49.2315455164089
2837,-122.946831053208,49.1998160292883
2838,-122.948840749367,49.2003732649754
2840,-122.935931289464,49.2120404751357
2841,-122.93584600938,49.2119702178017
2842,-122.935853333958,49.2119250016704
2843,-122.935960569142,49.2118727014148
2844,-122.935209377168,49.2112606201464
2845,-122.935094870127,49.2113188660061
2846,-122.93520036763,49.2112058751758
2847,-122.935124167962,49.2111380025448
2848,-122.935071517344,49.2111201227145
2849,-122.934931562453,49.2111914440475
2850,-122.934933319596,49.2112366652424
2851,-122.935014961019,49.2113093013654
2852,-122.933980740362,49.2104697622371
2853,-122.933982523549,49.2104947530651
2854,-122.933302388421,49.2097529895664
2855,-122.933200588302,49.2098171912835
2856,-122.93313520867,49.2098112030717
2857,-122.933307900154,49.2097065833547
2858,-122.933228085108,49.2096303768298
2859,-122.933177227776,49.2096303474193
2860,-122.933059073418,49.2096992989582
2861,-122.933055389136,49.2097373765797
2863,-122.932362610229,49.2089622806631
2866,-122.932086571982,49.2089335586477
2867,-122.932073809606,49.2089692516509
2869,-122.932250089879,49.2088481103628
2870,-122.930732439967,49.2076459007642
2871,-122.930537043889,49.2077522894812
2872,-122.930381932299,49.207626055114
2873,-122.930574600494,49.2075214505831
2876,-122.931283660778,49.2083194592288
2877,-122.928918483325,49.2062613792634
2878,-122.928919459025,49.2062137794639
2879,-122.928825127624,49.2061363717363
2880,-122.928637914329,49.2062380011008
2884,-122.927855886956,49.205359576283
2885,-122.927989206603,49.2054750898117
2886,-122.927416870972,49.205020149789
2887,-122.927490346487,49.2050737467363
2888,-122.927025040092,49.2047093114942
2889,-122.926836923581,49.2048073680602
2890,-122.926705404438,49.2047055388752
2891,-122.92689897433,49.2046033211506
2893,-122.924903231012,49.2032763749498
2894,-122.924773537897,49.2031733555452
2896,-122.922832510049,49.2017696528299
2897,-122.922657473172,49.2016344703991
2898,-122.922849218643,49.2015352329321
2899,-122.921910810181,49.2010365108174
2900,-122.945556129756,49.2018658255276
2901,-122.945449832476,49.2019205153782
2902,-122.944275954707,49.202557798267
2903,-122.944165118098,49.2026083199151
2904,-122.944280541915,49.2025155549535
2905,-122.944204347877,49.202444713467
2906,-122.942247256464,49.2036429031218
2907,-122.942257292056,49.2036024472876
2908,-122.942142763098,49.2037005655599
2909,-122.942084650438,49.2036987517688
2910,-122.94200481975,49.2036314763566
2911,-122.942012126342,49.2035957794852
2912,-122.94214294844,49.20354169969
2913,-122.941110560056,49.2042528013538
2914,-122.94103968504,49.2042914404773
2915,-122.940651692016,49.2045006828713
2916,-122.940539924296,49.2045631004243
2917,-122.940396561318,49.2044708013531
2918,-122.940488333229,49.2044226536711
2919,-122.93979209239,49.2049685052495
2920,-122.939695775279,49.2050184346678
2921,-122.938840272715,49.20548352109
2922,-122.938848490779,49.205446634835
2923,-122.938759580196,49.2053805424702
2924,-122.938710545699,49.2053787317952
2925,-122.938576074351,49.2054393507231
2926,-122.938708530861,49.205539381306
2927,-122.935442589853,49.2072904790721
2928,-122.935303532658,49.2073790561736
2929,-122.935135642756,49.2072932818522
2930,-122.935306487051,49.2072023426049
2931,-122.93391820478,49.2081344674458
2932,-122.933945034324,49.2081005552513
2933,-122.933834459919,49.2080022211025
2934,-122.933782640041,49.2080302684107
2935,-122.933596822598,49.2081190738961
2936,-122.933573566913,49.2081506483898
2937,-122.933693081782,49.2082396292173
2938,-122.933743087617,49.2082326379872
2939,-122.928628228037,49.2109522066555
2940,-122.928528136911,49.2110164889548
2941,-122.928410409212,49.2109286742202
2942,-122.928531932066,49.2108620656101
2943,-122.922142881526,49.2144785550018
2944,-122.921958772796,49.2145872304926
2945,-122.921841092537,49.214471331276
2946,-122.922026969091,49.2143743555281
2947,-122.920854390899,49.2151719090648
2948,-122.920704234637,49.215263057809
2949,-122.92057047401,49.2151529959025
2950,-122.920727760028,49.2150700415274
2951,-122.91956290131,49.215847288413
2953,-122.91930218591,49.2158720972541
2954,-122.919474004585,49.215777016517
2955,-122.91941769583,49.2157740025099
2956,-122.915887325711,49.2178623203422
2958,-122.91567555887,49.2179389208429
2959,-122.915594830415,49.2178734122498
2960,-122.915610332737,49.217837723122
2961,-122.915846661772,49.2177391255956
2962,-122.915748546772,49.217749169264
2965,-122.913666612393,49.2188788275483
2966,-122.91365564233,49.2189186846094
2967,-122.913739999325,49.2189865774054
2968,-122.913810842124,49.2189907959977
2969,-122.913305342012,49.2192575728825
2970,-122.913238973819,49.2192920334241
2971,-122.913097463772,49.2191830419495
2972,-122.913171100078,49.2191479914649
2973,-122.912742542103,49.2195641695307
2974,-122.912745336788,49.2195243063856
2975,-122.912650994873,49.2194528350951
2976,-122.912601041814,49.2194498225736
2977,-122.91249827119,49.2195223348349
2978,-122.912594397286,49.2196122524089
2979,-122.911631660576,49.2201388399606
2980,-122.911533716273,49.2200501093762
2981,-122.910229799569,49.2212457013444
2982,-122.910120035161,49.2211641008387
2983,-122.907713208809,49.2222161987494
2984,-122.907129429187,49.2225322708366
2985,-122.907023952982,49.2225869258032
2986,-122.906693483272,49.2227648349422
2987,-122.906547068132,49.2228509911116
2988,-122.906596462987,49.2226701514865
2989,-122.906267482243,49.2229840447909
2990,-122.904863450344,49.223740928267
2991,-122.904723414319,49.2238139974514
2992,-122.902687081879,49.2251453184459
2993,-122.902506301988,49.2251445714263
2994,-122.935593652712,49.213995720822
2995,-122.93380460689,49.2125776320706
2996,-122.933739289549,49.2125222592284
2998,-122.933567527042,49.2126042704273
2999,-122.93280936141,49.2117910602169
3000,-122.93287922701,49.2118392957776
3001,-122.93115244152,49.210744070315
3002,-122.931078821589,49.2107844872137
3003,-122.9471473124,49.2047983096177
3004,-122.947033734017,49.2048625172886
3005,-122.94691033741,49.2047684507959
3006,-122.94702845568,49.2047042444279
3007,-122.946600225739,49.2043518058154
3008,-122.940147540516,49.2019448556015
3009,-122.9399676907,49.2019959320344
3010,-122.940474866881,49.2023779604767
3011,-122.940447624993,49.2023797311018
3012,-122.940330058242,49.2022842815624
3013,-122.94060338851,49.2022719279715
3014,-122.940505418267,49.2021921468041
3015,-122.941293494793,49.2030338840411
3016,-122.941183712503,49.2029570731008
3017,-122.941670129517,49.2033330893894
3018,-122.94265078243,49.2041487334714
3019,-122.943215743737,49.2044167639176
3020,-122.943225778696,49.2043763089041
3021,-122.943117610123,49.2044708610225
3022,-122.943052235653,49.2044654739089
3023,-122.942964232083,49.2043975996506
3024,-122.942972450319,49.2043577392504
3025,-122.943076940693,49.204303049912
3026,-122.943138686571,49.2043048658917
3031,-122.945107256841,49.2059128260263
3032,-122.945114564171,49.205874749718
3033,-122.944962992436,49.2058026819548
3034,-122.944860321244,49.2058538027217
3035,-122.944857551174,49.2058954523122
3036,-122.944941922775,49.2059674873003
3037,-122.945002760033,49.2059722765935
3038,-122.945026557203,49.2058039023027
3039,-122.94694730269,49.2073767963953
3040,-122.945609131171,49.2086714941622
3041,-122.945522007087,49.2086179032408
3042,-122.944495657044,49.2079408967711
3043,-122.944246299943,49.2076034100615
3044,-122.944148161845,49.2076581034987
3045,-122.944008437387,49.2075455803096
3046,-122.944111110279,49.2074968395701
3048,-122.943567477814,49.2072038342521
3049,-122.943322668846,49.2068693233689
3050,-122.943229069286,49.2069258020258
3051,-122.943088431937,49.2068216078013
3052,-122.943196562747,49.2067633508388
3053,-122.942835464265,49.206478166712
3054,-122.942728239064,49.2065382084546
3055,-122.942648404996,49.2064703389305
3056,-122.942752901555,49.2064144598305
3057,-122.942071857678,49.2049935500121
3058,-122.941868495442,49.2049535824891
3059,-122.941853011868,49.2049928454599
3060,-122.941948457645,49.2049089979399
3061,-122.941480499324,49.2051640177192
3062,-122.9413741877,49.2052198938594
3063,-122.940735222666,49.2057092545698
3064,-122.940636339444,49.2056270938381
3065,-122.943819193357,49.209628291254
3066,-122.943937621786,49.2094857015028
3067,-122.943998420923,49.2095279764714
3068,-122.943068386608,49.2088063793487
3070,-122.942152924953,49.2080710965065
3072,-122.941695598208,49.2077555150323
3073,-122.941703818723,49.2077150592584
3074,-122.941618534416,49.2076465907972
3075,-122.941553155923,49.2076412028366
3076,-122.941452294472,49.2076917268856
3077,-122.941447700859,49.2077369447889
3078,-122.941530257748,49.2078071966604
3079,-122.941592006529,49.2078102035438
3080,-122.941228407964,49.2073375872696
3081,-122.941165806705,49.2072875748562
3082,-122.90978293056,49.2008897190733
3083,-122.909983055121,49.2007962835782
3084,-122.910049196585,49.2007495397381
3085,-122.910108173734,49.2007156580662
3086,-122.910242204623,49.2006420592788
3087,-122.910360144261,49.2005813156302
3088,-122.912571899101,49.2001444826943
3089,-122.91227671226,49.2001954295674
3090,-122.937847836243,49.204860501562
3091,-122.937734413032,49.2047914204638
3092,-122.937905214886,49.2047236815794
3093,-122.937607645046,49.204503965818
3094,-122.937543243016,49.2044474054648
3095,-122.939990815619,49.2086738149558
3096,-122.939996313839,49.2086321678183
3097,-122.939884494789,49.2087296896871
3098,-122.939828192788,49.2087266856286
3099,-122.93991466375,49.208564295486
3100,-122.939849282791,49.2085600957381
3101,-122.939748401828,49.2086237091278
3102,-122.938996152802,49.2103491171809
3103,-122.939062376953,49.2104086523677
3104,-122.938560656535,49.2100049758063
3105,-122.938504405564,49.2099597256581
3106,-122.938284086291,49.2095897974394
3107,-122.938292300268,49.2095570769663
3108,-122.938114184628,49.2096503968509
3109,-122.938029807135,49.2095849018903
3110,-122.938042571331,49.2095444479275
3111,-122.938163436299,49.209481443125
3112,-122.936245615,49.2081452457596
3113,-122.936154013654,49.2080523745506
3114,-122.936264898125,49.2079804401736
3115,-122.936398251126,49.2080917791382
3118,-122.934482324564,49.2065401321089
3119,-122.932016783784,49.2045805546879
3120,-122.931207398961,49.2041391781623
3121,-122.930959148844,49.2037379980656
3123,-122.937636817328,49.2110799599934
3124,-122.937204930654,49.210756640489
3125,-122.937115107601,49.2106875707833
3126,-122.936763084954,49.2104124880087
3127,-122.936575900073,49.210490925935
3128,-122.936456150019,49.2103897090087
3129,-122.936656073465,49.2102928343231
3130,-122.936035211983,49.2100372355839
3131,-122.93504896593,49.2093256580018
3132,-122.934711130722,49.2089940981551
3133,-122.934644821927,49.20900417496
3134,-122.934520525719,49.2089130695307
3135,-122.934558695752,49.2088916706779
3136,-122.934144955444,49.208609999878
3137,-122.932882217886,49.2075781337803
3138,-122.932744306531,49.2074870185038
3139,-122.932966972062,49.2073574376208
3140,-122.932022703024,49.2069192944422
3141,-122.931938408462,49.2068026244211
3142,-122.932219887814,49.2068283752525
3143,-122.932290787136,49.2067796263631
3144,-122.932183759284,49.2066855537602
3145,-122.932128348563,49.206697421088
3146,-122.931590717885,49.206573841412
3147,-122.931529026571,49.2065297746935
3148,-122.930322793729,49.2055081872352
3149,-122.93025739837,49.205517667489
3150,-122.930179436998,49.2054230150655
3151,-122.930360307841,49.2053070993329
3152,-122.930432961317,49.2053023828033
3153,-122.930494559523,49.2054101151667
3154,-122.929175277303,49.2046602052577
3155,-122.928787978998,49.2043487811152
3156,-122.92841052619,49.2039382254788
3157,-122.928326013517,49.2039827987408
3158,-122.928249862761,49.2038952856804
3159,-122.928399554793,49.2038193161278
3160,-122.928476077605,49.2037831727547
3161,-122.931292276345,49.2071529638697
3162,-122.931145076445,49.2072147566349
3163,-122.933194368645,49.2061264042179
3164,-122.933086222097,49.2061876265595
3165,-122.929557090586,49.2059235042346
3166,-122.939810805563,49.2062533633908
3167,-122.939812642833,49.2062100780928
3168,-122.939703605269,49.2063106326903
3169,-122.93964825523,49.2063094334954
3170,-122.939553708713,49.2062391901775
3171,-122.939560901716,49.2061970779738
3172,-122.93972345178,49.2061410079909
3173,-122.939669886606,49.2061409800255
3174,-122.933814749479,49.2150419315118
3175,-122.933742181242,49.2149734646081
3176,-122.932887516312,49.2142976441677
3177,-122.932827638097,49.2142482243657
3178,-122.932664955159,49.2143272647389
3179,-122.932459286316,49.2139582436503
3180,-122.932293870041,49.2140432322857
3181,-122.932157774671,49.2139402167198
3182,-122.932326833754,49.2138480908562
3183,-122.931959381036,49.2135676296598
3184,-122.931903140784,49.2135170205394
3185,-122.931398238671,49.2131111442426
3186,-122.931537941948,49.2132296329459
3187,-122.930106353121,49.2120988671093
3188,-122.930014728266,49.2120256259898
3189,-122.929521106898,49.2118016203002
3190,-122.929620171192,49.2117528902724
3191,-122.929619312086,49.2117177847463
3192,-122.929548598384,49.211629086798
3193,-122.927620315532,49.2102902351316
3194,-122.927506025778,49.2101943681362
3195,-122.927595106363,49.2101396840817
3196,-122.927636873278,49.2101456606386
3197,-122.927723956775,49.2102147351098
3198,-122.927722094351,49.2102462687266
3199,-122.927022787988,49.2096389267879
3200,-122.926857379454,49.2097221230406
3201,-122.926705888494,49.2096054066865
3202,-122.926895842917,49.2095043768338
3203,-122.927426082199,49.2070598144002
3204,-122.929226991109,49.2082485569471
3205,-122.929046129869,49.2083484061631
3206,-122.927768902584,49.2092365480249
3207,-122.927689829918,49.2092799332071
3208,-122.92565239743,49.2101806630686
3210,-122.924749525754,49.2096802767631
3211,-122.924681499289,49.2096243024152
3212,-122.924033301211,49.2088819104341
3213,-122.923460960773,49.2084281411538
3214,-122.923058113087,49.2081180136032
3215,-122.922812031771,49.2081029748057
3216,-122.922792022446,49.2081225963555
3217,-122.922565634071,49.207709513228
3218,-122.922497605334,49.2076582978812
3219,-122.922093073791,49.2073450543195
3220,-122.921993302808,49.2072670418689
3221,-122.921836976437,49.2073496407119
3222,-122.921918578216,49.2074312112474
3223,-122.920949033725,49.2066558591073
3224,-122.920881927919,49.2065969074776
3226,-122.918082385438,49.2043233396502
3229,-122.91864830934,49.2047876738917
3230,-122.918597456992,49.2047876380644
3231,-122.918477744116,49.2046953284503
3232,-122.920159889529,49.2058399765159
3233,-122.920166304297,49.2058036858322
3234,-122.920049915072,49.2058988052386
3235,-122.919992708118,49.2058969809605
3236,-122.91990383245,49.20582432913
3237,-122.919908429603,49.2057898218668
3238,-122.920072882753,49.2057346012214
3239,-122.920020217943,49.2057315891227
3240,-122.924241791769,49.2111691858776
3241,-122.922858542333,49.2118445378021
3242,-122.922776908582,49.2117778425784
3243,-122.922637192126,49.2120129182419
3244,-122.92260810413,49.2120289634371
3245,-122.922546287117,49.2120670026448
3246,-122.922704449275,49.2119808330072
3247,-122.921993636391,49.2123599661034
3248,-122.921796385011,49.2124681233648
3249,-122.921657631676,49.2123389137175
3250,-122.921841241258,49.2122432428116
3251,-122.921516496368,49.211994906557
3252,-122.921351953771,49.2120935655751
3253,-122.921446650609,49.2119401191666
3254,-122.921280308026,49.2120292562491
3255,-122.920772335254,49.2116403728611
3256,-122.92091966276,49.2115149284061
3257,-122.920984965397,49.2115697130117
3258,-122.920225165232,49.2109658094063
3259,-122.920045238212,49.2110317301999
3263,-122.919366756958,49.2105136067423
3264,-122.9192796904,49.2104409557542
3265,-122.91826267529,49.2094227933082
3266,-122.918099962006,49.2095149031597
3267,-122.91799567816,49.2094214139858
3268,-122.91817383905,49.2093239603277
3269,-122.926454781821,49.2132649721716
3271,-122.93348718991,49.2059701819137
3276,-122.917899442466,49.2145409451048
3277,-122.917783966571,49.2146176188113
3278,-122.91763698372,49.2145252890747
3279,-122.917778797986,49.2144480396767
3280,-122.916279740115,49.2152502145553
3281,-122.916150658463,49.2153143814138
3282,-122.914150599645,49.2163840054266
3283,-122.91390602182,49.216527218037
3284,-122.914266671852,49.216492976788
3285,-122.912239617482,49.2176105390738
3286,-122.912238764267,49.2175790036821
3287,-122.912137791573,49.2176640114516
3288,-122.912076935041,49.2176645606337
3289,-122.912127193217,49.2174944280203
3290,-122.911975387795,49.2175609530518
3291,-122.911633682396,49.2179318525777
3292,-122.911568218255,49.2179686921094
3293,-122.91108179166,49.2182354748113
3294,-122.910965416716,49.218296669988
3295,-122.910192230224,49.2187092703454
3296,-122.910018981689,49.2188133295956
3297,-122.908612713447,49.2195890944179
3298,-122.90837831338,49.2197281115045
3299,-122.908188987837,49.2195770888459
3300,-122.908417036304,49.2194322318696
3301,-122.907577116362,49.2201467483505
3302,-122.907410266146,49.2202266357854
3303,-122.90687312063,49.2202987229839
3304,-122.907020892881,49.2202146534609
3305,-122.906447307661,49.2207151541923
3306,-122.906319911788,49.2207900697207
3307,-122.906268050761,49.2206241512257
3308,-122.905998024341,49.2207539656645
3309,-122.906093764857,49.2208960141211
3310,-122.905970510091,49.2207992227742
3311,-122.905115367398,49.2214586946245
3313,-122.90471576636,49.221466700717
3315,-122.90458519881,49.2218641965217
3316,-122.904520159832,49.2219358278937
3317,-122.904126127244,49.2223522766979
3318,-122.904238334668,49.2222390068792
3319,-122.89577496033,49.2167284272998
3320,-122.895599840649,49.2166431846105
3321,-122.896789513006,49.219349724566
3322,-122.896674454832,49.2192056307365
3323,-122.89648262467,49.219287569659
3324,-122.897325845462,49.2195893931862
3325,-122.897199636386,49.2195648857514
3326,-122.8978027184,49.2195927908071
3327,-122.897990732891,49.2195995019561
3328,-122.898411020991,49.2197331526292
3329,-122.898313002448,49.2196932011274
3330,-122.89876295037,49.2199827665234
3331,-122.898681407283,49.2198803548966
3332,-122.898658979238,49.2201873565161
3333,-122.898599225613,49.2200909134231
3334,-122.898617974173,49.2229148047176
3335,-122.898601311178,49.2306146897101
3336,-122.898571125248,49.2311578984731
3337,-122.898586968038,49.2318516822963
3338,-122.898389800331,49.2322989483215
3339,-122.891530052058,49.2316739111433
3340,-122.89133288956,49.2316755114052
3341,-122.891524027225,49.231520990629
3342,-122.891332326168,49.2315184303148
3344,-122.891386192841,49.2297412159511
3346,-122.891373716682,49.2296305346471
3347,-122.891626347584,49.2279415663388
3348,-122.891423751249,49.2279419706827
3349,-122.892239560545,49.2279516596811
3350,-122.892107841237,49.2279455872669
3351,-122.892928173516,49.2279641998257
3352,-122.892686525733,49.2279586207156
3353,-122.892691378347,49.2278152299542
3354,-122.892941199193,49.2278226021887
3355,-122.893699451334,49.2279815722557
3356,-122.893558639865,49.2279784678619
3357,-122.895707461096,49.2278715428991
3358,-122.895611168027,49.2278684811906
3359,-122.896361296612,49.2280060060246
3360,-122.896388779471,49.227897145734
3361,-122.896207112948,49.2278815125994
3362,-122.896217736383,49.2280148022377
3363,-122.897523249846,49.2280135875895
3364,-122.897543446994,49.2279118610002
3365,-122.897346324441,49.227902165414
3366,-122.897347915964,49.2280110517715
3367,-122.893042147504,49.2237275193576
3368,-122.89304752604,49.2235949376777
3369,-122.892758228466,49.2237330931543
3370,-122.892757307249,49.2235704866286
3371,-122.895825424244,49.2236166559505
3372,-122.895722310907,49.2236123927085
3374,-122.941034147596,49.1909406451463
3375,-122.940933769851,49.1908296878783
3376,-122.940336532201,49.190220648785
3377,-122.9402374277,49.1901113592876
3378,-122.939466618408,49.1893435446204
3379,-122.939286129833,49.189204192421
3380,-122.936938673011,49.1902105795185
3381,-122.936662465186,49.1903104941085
3383,-122.934515564679,49.1879641437213
3384,-122.93460228653,49.1878032539358
3385,-122.934518346738,49.1877840274464
3386,-122.934682298985,49.1879067004539
3387,-122.938839685213,49.1859810458225
3388,-122.938674228136,49.186043498988
3389,-122.940046293236,49.1854780148747
3390,-122.939870661386,49.1855412983437
3391,-122.942956793086,49.1844489888589
3392,-122.943684778895,49.1841524840949
3393,-122.943549875454,49.1842049527543
3394,-122.943464604442,49.1842399343561
3395,-122.943322058899,49.1843015715439
3396,-122.944226942106,49.183913387782
3397,-122.94439749676,49.1838300824192
3398,-122.946930144295,49.1863012280055
3399,-122.94670359504,49.186399521746
3400,-122.946623463073,49.1863861428738
3401,-122.946524353696,49.1862743570967
3403,-122.946666978485,49.1861418355479
3404,-122.946792896704,49.1861660766594
3405,-122.946554977108,49.1861901489397
3406,-122.949406694931,49.1817301919169
3408,-122.949086162904,49.1817075366383
3409,-122.949296141769,49.1816184034137
3410,-122.951027941258,49.1810596167436
3411,-122.950887968432,49.1811095902489
3412,-122.950768484757,49.1810211476328
3413,-122.950935167867,49.1809728533571
3414,-122.952432802605,49.180492330286
3415,-122.952248306887,49.1805472903032
3416,-122.953268853395,49.1801324354447
3417,-122.953104694918,49.1802065840138
3419,-122.954568070865,49.1795825913511
3420,-122.954471494816,49.1794791528343
3421,-122.954605092756,49.1794366772756
3422,-122.956389112924,49.1786426753317
3423,-122.956279658318,49.1787176838435
3424,-122.947809444063,49.1801059142822
3425,-122.947631288354,49.1801775480431
3426,-122.947702434149,49.1802584663325
3427,-122.94788440824,49.180186001218
3428,-122.948486718003,49.1807833304649
3429,-122.948280558959,49.1808707953069
3430,-122.948170006764,49.1807623411788
3431,-122.9483812544,49.1806740449395
3432,-122.950040760119,49.1824109153221
3433,-122.94997723324,49.1823350041082
3434,-122.950765100028,49.1831508782483
3435,-122.950612602629,49.1829990466234
3436,-122.950727792586,49.1830574584271
3437,-122.951330088807,49.1837389949017
3438,-122.95126401657,49.1836605817399
3439,-122.951673232683,49.1840693557237
3440,-122.951523050095,49.1841451755766
3441,-122.951788868796,49.1841978213636
3442,-122.951657765432,49.1842769857201
3443,-122.951492327713,49.1843419588738
3444,-122.956799459024,49.1784682903309
3445,-122.946810449407,49.1828313672944
3446,-122.945692727705,49.1833069969412
3447,-122.945571310883,49.1833607552449
3448,-122.942819783463,49.1845117795608
3449,-122.939981010067,49.1856404905372
3450,-122.938320258186,49.1863789935547
3451,-122.936389963393,49.1898899894662
3452,-122.936630917926,49.1898983112615
3453,-122.936582791385,49.1898456388364
3454,-122.939043390541,49.1892993133157
3455,-122.931100024636,49.216491003869
3456,-122.931036514397,49.2164409855036
3457,-122.930157326864,49.215772270843
3458,-122.930083827584,49.2157222459071
3459,-122.929715474169,49.2154370168168
3460,-122.929478227785,49.2155695579941
3461,-122.929587565517,49.2153262690865
3462,-122.928640401962,49.2146031616926
3463,-122.92476894729,49.2119417919395
3464,-122.924649203382,49.2118500834096
3465,-122.921321237402,49.2089011169204
3466,-122.917135679733,49.205584027158
3467,-122.917016900006,49.2054768411909
3468,-122.916808741153,49.2055916765238
3469,-122.916747068203,49.2055452217583
3470,-122.913014533299,49.2026102980107
3471,-122.942439858811,49.1879741101944
3472,-122.942313615825,49.1880287873453
3473,-122.955035703034,49.1772809187864
3474,-122.95492493006,49.1773356158419
3475,-122.954970421915,49.177210682929
3476,-122.954848762161,49.1772618054166
3477,-122.954178582447,49.177687565209
3478,-122.954047832267,49.1777517741579
3479,-122.954096964935,49.1776185124632
3480,-122.953982561856,49.1776708270023
3481,-122.953161736818,49.1780703407089
3482,-122.953034632642,49.1781143194702
3483,-122.933814290014,49.1869774732906
3484,-122.9256738463,49.1916754344658
3485,-122.927455529047,49.1962176706609
3486,-122.925982246471,49.1920859224249
3487,-122.925869829131,49.1919823196265
3488,-122.92524799954,49.1925590727373
3489,-122.925119861654,49.1926458601978
3490,-122.924998334339,49.1925630757107
3491,-122.925172819328,49.19244478354
3492,-122.925262610663,49.1925019619359
3493,-122.924433667017,49.1931166598712
3494,-122.924313718156,49.1931903618045
3495,-122.924201249075,49.1931212669951
3496,-122.923632079736,49.1936730559623
3497,-122.923523009221,49.1937550939209
3498,-122.923403294947,49.1936740945419
3499,-122.923128644678,49.1939797437552
3500,-122.923039758053,49.193924944478
3501,-122.922980010478,49.1949840110198
3502,-122.922860105382,49.1950243910142
3503,-122.92568969527,49.1958402112445
3504,-122.925691632413,49.1957592915731
3505,-122.927393791271,49.1958734254111
3506,-122.927349527063,49.1957204817892
3507,-122.927431276927,49.1950737639867
3508,-122.927397811139,49.1949874671177
3509,-122.908298711055,49.2023112724563
3510,-122.908433252618,49.2022280791055
3512,-122.932652843106,49.2041100900536
3513,-122.933719015067,49.2040274067309
3514,-122.933442450215,49.2037859605198
3515,-122.933625920356,49.2037979120043
3516,-122.933729444047,49.2037944012136
3517,-122.934034549389,49.2037945758651
3518,-122.933972813198,49.2037862109443
3519,-122.898678892109,49.2272125660231
3520,-122.898706185771,49.2271935496865
3522,-122.898516932147,49.2264472534733
3523,-122.89853117854,49.2265888757276
3525,-122.898550558052,49.2255535926741
3526,-122.906495784781,49.2252502725685
3527,-122.906160219632,49.2249536901113
3528,-122.906056811371,49.2248726864475
3529,-122.906171371686,49.224821609085
3530,-122.906262078228,49.2248942727243
3531,-122.905666734862,49.2245820076616
3532,-122.905313323773,49.2241223779107
3534,-122.905217171435,49.224048518974
3535,-122.905151072057,49.2253598459278
3536,-122.904707613791,49.226375147081
3537,-122.904556686143,49.2264386873587
3538,-122.90447052923,49.2263618613552
3539,-122.904513360462,49.2262922815206
3540,-122.904639768921,49.2262239607662
3543,-122.896228205679,49.2308193356199
3544,-122.896128438219,49.2307365408623
3545,-122.896085246098,49.2316203741343
3546,-122.895958267629,49.231514945185
3547,-122.923733285456,49.2039171116961
3548,-122.923740595176,49.2038879609616
3549,-122.923594246163,49.2039866344187
3550,-122.923562476681,49.2039776891636
3551,-122.925632633534,49.205445193038
3552,-122.925642659847,49.2054202096615
3553,-122.925551073571,49.2053338749832
3554,-122.925399316229,49.2054051781294
3555,-122.925390184716,49.2054384917068
3556,-122.925497213553,49.2055224563176
