BLDG_ID,MAPREF,UNITNUM,STRNUM,STRNAM,BLDGNAM,BLDGAGE,DEVELOPER,ARCHITECT,MOVED
4936,9122000,,1209,SEVENTH AVE,,1912,J. EATON,,0
4920,9108000,,1210,SEVENTH AVE,WESTVIEW MANOR,1960,J.WOYAT,"RAPSKE, RALPH",0
4935,9121000,,1211,SEVENTH AVE,,1910,M.W. MINTHORNE,,0
4934,9120000,,1213,SEVENTH AVE,,1911,ROBERT CURNEW,,0
4916,9104000,,1214,SEVENTH AVE,,2006,FRANCIS NG,JADAN DESIGN,0
4933,9119001,,1217,SEVENTH AVE,,1912,,,0
4931,9118000,,1221,SEVENTH AVE,,1912,D.A. MacDONALD,,0
4969,9154000,,1301,SEVENTH AVE,,1923,R. HAMPTON,,0
5020,9201000,,1302,SEVENTH AVE,3 SUITES,1944,J.M. SMITH,,0
4970,9155000,,1303,SEVENTH AVE,,1975,A. DIKAIOS,,0
4968,9153000,,1307,SEVENTH AVE,,2004,FASERIT CONSTRUCTION,BRIAN LOWKA,0
4967,9152000,,1309,SEVENTH AVE,,2004,FASERIT CONSTRUCTION,BRIAN LOWKA,0
5021,9202000,,1310,SEVENTH AVE,,1944,D.J. DUNCAN,,0
4966,9151000,,1311,SEVENTH AVE,,1950,W. WATSON,,0
5022,9203000,,1314,SEVENTH AVE,,1910,J. SHORTREED,,0
4965,9149000,,1315,SEVENTH AVE,SYLVIA APARTMENTS,1960,G. STARR,"RAPSKE, RALPH",0
5024,9204000,,1316,SEVENTH AVE,,1962,ST. AIDEN'S PRESBYTE,,0
5023,9204000,,1320,SEVENTH AVE,St. Aiden's Presbytarian Church,1910,PRESBYTERIAN CHURCH,,0
4235,7943000,,1401,SEVENTH AVE,,1951,J.D. LEWIS,,0
11696,8059000,,1402,SEVENTH AVE,,2016,Simplex Design,,0
9280,8058000,,1404,SEVENTH AVE,,2012,SUKHI,EATON HOME DESIGN,0
4236,7943001,,1405,SEVENTH AVE,,1953,G. & H. FOLKA,,0
4237,7943002,,1407,SEVENTH AVE,,1952,D. GRASBY,,0
4351,8057000,,1408,SEVENTH AVE,,1995,C. BURTON,D&H CREATIVE DESIGNS,0
4238,7945000,,1411,SEVENTH AVE,,1912,J. SCOTT,,0
4350,8056000,,1412,SEVENTH AVE,,1985,A. DEL DEGAN,,0
4225,7936000,,1413,SEVENTH AVE,,1944,G. SHAW,,0
4349,8055002,,1414,SEVENTH AVE,,1977,JIM COOK,,0
4226,7937000,,1415A,SEVENTH AVE,,1931,LILY HENDERSON,,0
4227,7937000,,1415,SEVENTH AVE,,1939,R. HENDERSON,,0
4348,8055001,,1416,SEVENTH AVE,,1977,JIM COOK,,0
4228,7939000,,1417,SEVENTH AVE,,1941,R.C. HOWARD,,0
4347,8054000,,1418,SEVENTH AVE,J.H. WATSON HOUSE,1910,J.H. WATSON,,0
4346,8053000,,1420,SEVENTH AVE,GORDON SPRING HOUSE,1911,GORDON SPRING,,0
4239,7946000,,1421,SEVENTH AVE,,1912,W.J. MALCOLM,,0
4240,7947000,,1423,SEVENTH AVE,,1912,W.J. MALCOLM,,0
4345,8052000,,1424,SEVENTH AVE,,1943,H.J. WOOD,,0
4344,8051000,,1426,SEVENTH AVE,,1911,J.L. PELLAND,,0
4241,7948000,,1427,SEVENTH AVE,,1906,FRANK JEAL,,0
4242,7950000,,1429,SEVENTH AVE,,1930,H.C. LAIDLAW,,0
4243,7951000,,1431,SEVENTH AVE,,1930,H.C. LAIDLAW,,0
4276,7981000,,1433,SEVENTH AVE,,1929,GEORGE MOFFAT,,0
4290,7996000,,1502,SEVENTH AVE,,1944,H.J. WOOD,,0
4275,7980000,,1505,SEVENTH AVE,,1938,MUIR WILSON,,0
4274,7979000,,1507,SEVENTH AVE,,1940,FRED U. LAYCOCK,,0
4289,7995000,,1508,SEVENTH AVE,,1943,H.J. WOOD,,0
4288,7994000,,1512,SEVENTH AVE,,1943,H.J. WOOD,,0
4244,7952000,,1515,SEVENTH AVE,,1938,J.F. STAMFORD,,0
4287,7993000,,1516,SEVENTH AVE,,1967,G.A. AIDCROFT,,0
4286,7992000,,1520,SEVENTH AVE,,1992,C. BEATTY,,0
4245,7953000,,1521,SEVENTH AVE,,1938,J.M. SMITH,,0
4285,7991000,,1522,SEVENTH AVE,,1936,E.D. HARPER,,0
4246,7954000,,1523,SEVENTH AVE,,1931,"SMITH, JOHN MATTHEW",,0
4247,7955000,,1525,SEVENTH AVE,,1947,C. JOHNSON,,0
4284,7990000,,1526,SEVENTH AVE,,1927,D. McCALLUM,,0
4248,7956000,,1529,SEVENTH AVE,,1935,J.R GIBSON,,0
4282,7988000,,1530,SEVENTH AVE,,1936,J.M. SMITH,,0
4249,7957000,,1531,SEVENTH AVE,,1920,PETER CAMPBELL,"SAIT, E.G.W.",0
4028,7728000,,1602,SEVENTH AVE,,1948,G.W. HUDSPETH,,0
4147,7854000,,1603,SEVENTH AVE,,1926,JAMES HYSLOP,,0
4027,7727000,,1606,SEVENTH AVE,,1939,J. WILEY,,0
4148,7855000,,1607,SEVENTH AVE,,1941,J. OLSEN,,0
4026,7726000,,1608,SEVENTH AVE,,1943,S.W. MALCOLM,,0
4153,7860000,,1611,SEVENTH AVE,,1928,F. OLSEN,,0
4025,7725000,,1612,SEVENTH AVE,,1939,J.A. & H. COPE,,0
4154,7861000,,1613,SEVENTH AVE,,1927,E. SCHAUG,,0
4024,7724000,,1614,SEVENTH AVE,,1938,E. BOCHLKE,,0
4158,7865000,,1617,SEVENTH AVE,,1938,A.W.TNERSER,EVANS & SONS,0
4023,7723000,,1618,SEVENTH AVE,,1938,A. DRESSEL,,0
4022,7722000,,1620,SEVENTH AVE,,1938,E.G. LUCAS,,0
4159,7866000,,1621,SEVENTH AVE,,1940,"MACDONALD, NUS, V.J.",,0
4160,7867000,,1623,SEVENTH AVE,,1940,H.J. WOOD,,0
4021,7721000,,1624,SEVENTH AVE,,1939,E. BOEHLKE,,0
4020,7720000,,1626,SEVENTH AVE,,1939,L. BATTLER,,0
4019,7719000,,1628,SEVENTH AVE,,1940,RONALO PEARSON,,0
4161,7868000,,1631,SEVENTH AVE,,1938,W. OLSEN,,0
4166,7873000,,1701,SEVENTH AVE,,1929,W.D. QUAGGAU,,0
4018,7718000,,1702,SEVENTH AVE,,1940,J. MORRISON,,0
4168,7874002,,1703,SEVENTH AVE,,2006,DEBRA NELSON,NOORT HOMES,0
4167,7874000,,1705,SEVENTH AVE,,2006,DEBRA NELSON,FASERIT CONSTRUCTION,0
4017,7717000,,1706,SEVENTH AVE,,1998,VINCENT HOI TIN LAM,G. BHOGAL,0
4016,7716000,,1708,SEVENTH AVE,,1943,J.H. DUNN,,0
4015,7715000,,1710,SEVENTH AVE,,1949,H. FAIRWEATHER,,0
4178,7883000,,1711,SEVENTH AVE,,1989,MRS. ANNE BEATTY,"BASSI, G.",0
4014,7714000,,1712,SEVENTH AVE,,1957,J. SHYCOSKI,,0
4177,7882000,,1715,SEVENTH AVE,,1962,W. CLARKE,,0
4013,7713000,,1716,SEVENTH AVE,,1892,JOHN MOSDELL,,0
4012,7711000,,1718,SEVENTH AVE,,1987,MOHAMMED HASSAN,"DODD, ART",0
4176,7881000,,1719,SEVENTH AVE,,2000,TEJINDER NANNAR,TERLING,0
4011,7710000,,1720,SEVENTH AVE,,1989,MRS. B. MAYLONE,AUSCAN TECHNOLOGIES,0
4175,7880000,,1723,SEVENTH AVE,,1989,MR. KAILA,W. COAST CAN. DESIGN,0
4010,7709000,,1724,SEVENTH AVE,,1940,L.A. EDEN,,0
4009,7708000,,1728,SEVENTH AVE,,1930,RAY ADAMS,,0
4047,7748000,,1801,SEVENTH AVE,,1939,W.A. JOHNSON,,0
3969,7648000,,1802,SEVENTH AVE,,1930,GEORGE WOODWARD,,0
4048,7749000,,1805,SEVENTH AVE,,1940,BERNARD FENNINGS,,0
3967,7646000,,1806,SEVENTH AVE,,1938,JAMES STEWART,,0
3966,7645000,,1808,SEVENTH AVE,,1948,C. SKAARAVIK,,0
4049,7750000,,1809,SEVENTH AVE,,1944,F. MacCALLUM,,0
3965,7644000,,1810,SEVENTH AVE,,1938,J.G. STEWART,,0
3964,7643000,,1814,SEVENTH AVE,,1927,G. HUSTOET,,0
4050,7751000,,1815,SEVENTH AVE,,1944,G.T. MOWAR,,0
4051,7752000,,1819,SEVENTH AVE,,1944,H.J. WOOD & SON,,0
4052,7753000,,1823,SEVENTH AVE,,1938,MRS. HILDA FALK,,0
4061,7762000,,1827,SEVENTH AVE,,1929,A. NELSON,,0
4062,7763000,,1831,SEVENTH AVE,,1940,A. MAHONY,,0
4063,7764000,,1839,SEVENTH AVE,,1929,MRS. F. MAHONY,,0
4064,7765000,,1901,SEVENTH AVE,,1928,S.L. PEARSON,,0
4065,7766000,,1905,SEVENTH AVE,,1928,C.H. BAIRD,,0
4066,7767000,,1907,SEVENTH AVE,,1928,C.H. BAIRD,,0
4077,7778000,,1909,SEVENTH AVE,,1929,C.H. BAIRD,,0
3922,7530000,,1912,SEVENTH AVE,,1933,C. RICHARDSON,,0
11777,7777000,,1913,SEVENTH AVE,,2015,Gary Takhar ,,0
3903,7502000,,1914,SEVENTH AVE,,1946,S.F. SHAW,,0
4075,7776000,,1915,SEVENTH AVE,,1930,R. BUTLER,,0
3902,7501000,,1916,SEVENTH AVE,,1945,D.H. LEWIS,,0
3901,7500000,,1918,SEVENTH AVE,,1951,A. HARTLEY,,0
3912,7512000,,1920,SEVENTH AVE,,1952,JOSEPH S. MCINNES,,0
3913,7513000,,1922,SEVENTH AVE,,1946,H.G. COX,,0
4082,7783000,,1923,SEVENTH AVE,,1930,M.G. BALER,,0
3914,7514000,,1924,SEVENTH AVE,,1946,V.F. MAHONY,,0
4083,7784000,,1925,SEVENTH AVE,,2002,COLEEN ADAMS,,0
3915,7515000,,1926,SEVENTH AVE,,1944,A.J. RAMER,,0
6419,7785001,,1927,SEVENTH AVE,,2015,Tynan Design,,0
3916,7516000,,1930,SEVENTH AVE,,1944,G. SCHOFIELD,,0
4085,7787000,,1931,SEVENTH AVE,,1936,S. EDWARDS,,0
8334,15405000,,2005,SEVENTH AVE,,1991,SAHOTA/NIJJER,,0
8689,15770000,,2006,SEVENTH AVE,,1952,,,0
8335,15406000,,2007,SEVENTH AVE,,1945,,,0
8690,15771000,,2008,SEVENTH AVE,,1930,,,0
8698,15781000,,2008A,SEVENTH AVE,,1940,,,0
8336,15407000,,2009,SEVENTH AVE,,1955,,,0
8692,15772002,,2010A,SEVENTH AVE,,1935,,,0
8691,15772001,,2010,SEVENTH AVE,,1976,M. VINEY,,0
8337,15408000,,2011,SEVENTH AVE,,1994,SINGH SRAN,,0
8693,15773000,,2012,SEVENTH AVE,,1930,,,0
8338,15409000,,2013,SEVENTH AVE,,1994,K. PANDHER,SIMPLEX DESIGNS,0
8703,15786000,,2014,SEVENTH AVE,,1940,,,0
8339,15410000,,2015,SEVENTH AVE,,1992,QUALITY HOMES,,0
8704,15787000,,2016,SEVENTH AVE,,1937,,,0
8340,15411000,,2017,SEVENTH AVE,,1945,,,0
8705,15788000,,2018,SEVENTH AVE,,1938,,,0
8341,15412000,,2019,SEVENTH AVE,,1942,,,0
8312,15382000,,2105,SEVENTH AVE,,1992,J. SRAN & J. SUMAL,,0
8313,15383000,,2107,SEVENTH AVE,,1945,,,0
8314,15384000,,2109,SEVENTH AVE,,1940,,,0
8315,15385000,,2111,SEVENTH AVE,,1943,,,0
8316,15386000,,2115,SEVENTH AVE,,1952,,,0
8317,15387000,,2117,SEVENTH AVE,,1945,,,0
8318,15388000,,2119,SEVENTH AVE,,1945,,,0
8319,15389000,,2121,SEVENTH AVE,,1973,CITATION HOMES,COOK'S PLAN SERVICE,0
9266,15390000,,2123,SEVENTH AVE,,2012,LYAIL BRADLEY,D. MAND DESIGN,0
8721,15755000,,2124,SEVENTH AVE,Twenty-Second Street Skytrain Station,1985,B.C. TRANSIT,,0
8321,15391000,,2125,SEVENTH AVE,,2007,"BHULLAR, MINDER",R. CAMPBELL DESIGNS,0
8297,15368000,,2207,SEVENTH AVE,,1977,MRS. D. WALIA,,0
8298,15369000,,2209,SEVENTH AVE,,1944,,,0
8299,15370000,,2211,SEVENTH AVE,,1958,,,0
8300,15370001,,2215,SEVENTH AVE,,1955,,,0
8277,15329000,,2306,SEVENTH AVE,,1925,,,0
219,700001,,88,SEVENTH ST,Douglas College Student Society Building,1997,DOUGLAS COLLEGE,CARLBERG JACKSON,0
321,1006000,,110,SEVENTH ST,VILLA MONTICETTO,1977,BOSA BROTHERS,"HALE, TERRY",0
308,920000,,123,SEVENTH ST,ROYAL CITY TERRACE,1999,BUCCI DEVELOPMENTS,CREEKSIDE ARCHITECTS,0
307,920000,,123,SEVENTH ST,ROYAL CITY TERRACE,1999,BUCCI DEVELOPMENTS,CREEKSIDE ARCHITECTS,0
310,920000,,123,SEVENTH ST,ROYAL CITY TERRACE,1999,BUCCI DEVELOPMENTS,CREEKSIDE ARCHITECTS,0
309,920000,,123,SEVENTH ST,ROYAL CITY TERRACE,1999,BUCCI DEVELOPMENTS,CREEKSIDE ARCHITECTS,0
302,920000,,123,SEVENTH ST,ROYAL CITY TERRACE,1999,BUCCI DEVELOPMENTS,CREEKSIDE ARCHITECTS,0
305,920000,,123,SEVENTH ST,ROYAL CITY TERRACE,1999,BUCCI DEVELOPMENTS,CREEKSIDE ARCHITECTS,0
306,920000,,123,SEVENTH ST,ROYAL CITY TERRACE,1999,BUCCI DEVELOPMENTS,CREEKSIDE ARCHITECTS,0
2892,5490000,,202,SEVENTH ST,,1927,J.A. TRIMBLE,,0
2893,5491000,,206,SEVENTH ST,,1926,MISS TRIMBLE,,0
2884,5478000,,211,SEVENTH ST,,1910,A.J. MARTIN,,0
2885,5479000,,213,SEVENTH ST,,1890,LENORA HUGHES,,0
3046,5786000,,220,SEVENTH ST,EL PRESIDENTE,1968,CANADIAN PROJECTS,"GENNER, L.J.E.",0
2886,5480000,,221,SEVENTH ST,LADRILLA MANOR,1967,MR. W. DOWZD,"HARVEY, JOHN",0
3045,5785000,,224,SEVENTH ST,,1943,N.B. GRAM,,0
3056,5806000,,225,SEVENTH ST,,1899,S.J. PEARCE,,0
3060,5813000,,227,SEVENTH ST,8 SUITES,1931,H. HEMMINGSON,,0
3044,5784000,,228,SEVENTH ST,WESTMINSTER HOUSE,1941,MRS. B. CUNNINGHAM,,0
3055,5804000,,231,SEVENTH ST,,1890,HARRY SMITH,,0
3054,5803000,,233,SEVENTH ST,,1925,W. WALMSLEY,,0
3223,6120000,,311,SEVENTH ST,,1938,MRS. POSTLETHWAITE,,0
3268,6192000,,314,SEVENTH ST,,1922,ROBERT D. MCKENZIE,JAMES WHITBURN,0
3267,6191000,,316,SEVENTH ST,Apostolic Christian Church,1933,7TH DAY ADVENTIST CH,,0
3427,6453000,,322,SEVENTH ST,WESTCOURT MANOR,1969,HARDER CONSTRUCTION,KHAN ENGINEERING,0
3224,6123000,,323,SEVENTH ST,THE MAYFLOWER,1955,R.L. DAVIES&J. DIELL,UNDERWOOD & CAMERON,0
3225,6124000,,329,SEVENTH ST,THE ST. MICHELLE,1969,WEST COAST PROJECTS,D.M. SARTER,0
3227,6128000,,335,SEVENTH ST,First Presbyterian Church,1905,ST STEPHEN'S& ST....,,0
3664,6787000,,404,SEVENTH ST,LORI ANNE,1968,WISHTERN HOLDINGS,"HANSEN, POUL E.",0
3657,6780000,,409,SEVENTH ST,,1936,R.G. PATTERSON,,0
3660,6783000,,411,SEVENTH ST,,1912,H.M. MATHESON,,0
3661,6784000,,415,SEVENTH ST,,1929,ROY G. COULSON,,0
3662,6785000,,417,SEVENTH ST,,1936,MRS. G. MCLEOD,,0
3663,6786000,,419,SEVENTH ST,,1930,F.W. CLARKE,,0
3669,6797000,,420,SEVENTH ST,WINDSOR HOUSE,1964,SOANE CONSTRUCTION,"RAPSKE, RALPH",0
3822,7054000,,421,SEVENTH ST,,1938,MRS. E.G. MCLEOD,,0
3813,7035000,,426,SEVENTH ST,,1892,,,0
3823,7055000,,427,SEVENTH ST,,1931,A. & M. BROWN,,0
3815,7037000,,430,SEVENTH ST,,1904,,"BOUGHEN, E.J.",0
3825,7056000,,435,SEVENTH ST,,1970,MAC'S MILK,"ROBERTS, CECIL F.",0
3816,7038000,,436,SEVENTH ST,REGENCY APARTMENTS,1977,DR. I. MOSKOVITCH,"STENE, GORDON",0
3826,7057000,,437,SEVENTH ST,,1891,N. WELLS,,0
4639,8613000,,522,SEVENTH ST,SEVENTH STREET PROFESSIONAL BUILDING,1974,7th ST. OFFICE LTD,GOWER YEUNG,0
1177,3229000,,59,SEYMOUR CRT,,1987,CALAIS HOMES,"BONTER, RAYMOND",0
1178,3230000,,60,SEYMOUR CRT,,1987,CALAIS HOMES,"BONTER, RAYMOND",0
1176,3228000,,61,SEYMOUR CRT,,1987,ELITE BUILDERS,,0
1179,3231000,,62,SEYMOUR CRT,,1987,CALAIS HOMES,"BONTER, RAYMOND",0
1175,3227000,,63,SEYMOUR CRT,,1987,G.T.S.CONSTRUCTION,"DOUBLEDAY, D.M.",0
1180,3232000,,64,SEYMOUR CRT,,1987,CYPRESS ESTATES,"MADDER, D.",0
1174,3226000,,65,SEYMOUR CRT,,1987,CYPRESS ESTATES,RUSBOURNE DESIGN,0
1181,3233000,,66,SEYMOUR CRT,,1987,CALAIS HOMES,"BONTER, RAYMOND",0
1173,3225000,,67,SEYMOUR CRT,,1987,WOOD,ELITE BUILDERS,0
1182,3234000,,68,SEYMOUR CRT,,1987,CYPRESS ESTATES CORP,DESIGN CORP,0
1172,3224000,,69,SEYMOUR CRT,,1987,SILVAN,ELITE BUILDERS,0
1183,3235000,,70,SEYMOUR CRT,,1987,BLENDEV ESTATES,"SALE, FREDERICK",0
1171,3223000,,71,SEYMOUR CRT,,1987,ELITE BUILDERS,,0
1184,3236000,,72,SEYMOUR CRT,,1987,CALAIS HOMES,"BONTER, RAYMOND",0
1170,3222000,,73,SEYMOUR CRT,,1987,CYPRESS ESTATES,RUSBOURNE DESIGN,0
1185,3237000,,74,SEYMOUR CRT,,1987,CALAIS HOMES,"BONTER, RAYMOND",0
1169,3221000,,75,SEYMOUR CRT,,1987,CYPRESS ESTATES,RUSBOURNE DESIGN,0
1186,3238000,,76,SEYMOUR CRT,,1987,REIMER,ELITE BUILDERS,0
1168,3220000,,77,SEYMOUR CRT,,1987,ELITE BUILDERS,ROPER & ASSOC.,0
1187,3239000,,78,SEYMOUR CRT,,1987,CALAIS HOMES,"BONTER, RAYMOND",0
1167,3219000,,79,SEYMOUR CRT,,1987,ELITE BUILDERS,,0
4377,8118000,,512,SHARPE ST,,1958,CLOVERDALE CONSTRUCT,,0
4378,8118001,,516,SHARPE ST,,1957,CLOVERDALE CONSTRUCT,,0
11937,8119000,,520,SHARPE ST,,1950,,Brinkman and Associates,0
11930,8119000,,520,SHARPE ST,,1950,,Brinkman and Associates,0
11938,8119000,,520,SHARPE ST,,1950,,,0
4379,8119000,,520,SHARPE ST,,1957,CLOVERDALE CONSTRUCT,,0
4380,8119001,,524,SHARPE ST,,1957,RAY BRITTAIN,,0
2953,5560000,,211,SHAW ST,,1926,J.N. JAGGER,,0
2954,5561000,,213,SHAW ST,,1973,A. PUDERAK,,0
2955,5562000,,215,SHAW ST,,1954,G. SHYCOSKI,,0
2956,5563000,,219,SHAW ST,,1957,R. BRULE,,0
2986,5697000,,228,SHAW ST,,1908,,,0
716,2677000,,220,SHERBROOKE ST,PIONEER HOUSE,1992,RVRV VOLUNTEER ASSN,CARLBERG JACKSON,0
717,2677000,,222,SHERBROOKE ST,Elizabeth Barnett Terrace,2001,PIONEER CMMTY LVG AS,"NEALE,STANISKIS,DOLL",0
8739,2673501,,240,SHERBROOKE ST,COPPERSTONE,2007,POINTE OF VIEW,PAUL TARJAN,0
8738,2673501,,244,SHERBROOKE ST,COPPERSTONE,2007,POINTE OF VIEW,PAUL TARJAN,0
8737,2673501,,248,SHERBROOKE ST,COPPERSTONE,2007,POINTE OF VIEW,PAUL TARJAN,0
723,2704000,,256,SHERBROOKE ST,Laundry and Maintenance Building,1962,ROYAL COLUMBIAN HSPT,,0
724,2704000,,260,SHERBROOKE ST,Sherbrook Centre,1961,ROYAL COLUMBIAN HSPT,,0
743,2775000,,273,SHERBROOKE ST,4 SUITES,1933,D.H. McDONALD,,0
1386,3582000,,315,SHERBROOKE ST,SOL MANOR,1980,COMEX DEVELOPMENTS,"NAIRNE, DAVID",0
1388,3593000,,329,SHERBROOKE ST,SHERBROOKE MANOR,1968,NORTH PACIFIC ENTERP,"BUTTJES, W.D.",0
1716,4033000,,341,SHERBROOKE ST,,1948,L. PUSCH,,0
1708,3986000,,344,SHERBROOKE ST,,1940,LLOYD SIPPRELL,,0
1707,3985000,,346,SHERBROOKE ST,,1911,CHARLES  CROOK,,0
1706,3984000,,348,SHERBROOKE ST,,1940,L. SIPPRELL,,0
1689,3960000,,350,SHERBROOKE ST,,1941,LLOYD SIPPRELL,,0
1714,4031000,,351,SHERBROOKE ST,,1949,G. STOLEN,,0
1688,3959000,,354,SHERBROOKE ST,,1944,K.F. ANDERSON,,0
1713,4030000,,355,SHERBROOKE ST,,1949,L. HALSETH,,0
9298,3958000,,356,SHERBROOKE ST,,2012,FASERIT INVESTMENTS,BRIAN LOWKA,0
1686,3957000,,358,SHERBROOKE ST,,1983,M. COURTWRIGHT,,0
1712,4029000,,359,SHERBROOKE ST,,1948,L. HALSETH,,0
1685,3956000,,360,SHERBROOKE ST,S. CHEAL HOUSE,1911,S. CHEAL,,0
1711,4028000,,361,SHERBROOKE ST,,1950,L. HALSETH,,0
1666,3932000,,362,SHERBROOKE ST,,1954,S. CARLSON,,0
1665,3930000,,366,SHERBROOKE ST,,1953,PETER SAVILLE,,0
1664,3929000,,368,SHERBROOKE ST,,1982,J. HELEN POOLE,,0
1663,3928000,,372,SHERBROOKE ST,,1912,MARION C. THOMAS,,0
2258,4599000,,403,SHERBROOKE ST,,1950,H.J. WOOD & SON,,0
2235,4575000,,408,SHERBROOKE ST,,1972,A. LETKEMAN,,0
2260,4601000,,409,SHERBROOKE ST,,1984,BIRCH DEVELOPMENT,MERLIN DESIGN,0
2234,4574000,,410,SHERBROOKE ST,,1913,MILLER & JEWHURST,,0
2259,4600001,,411,SHERBROOKE ST,,1984,BIRCH DEVELOPMENTS,,0
2233,4573000,,412,SHERBROOKE ST,,1946,L. MCLAREN,,0
2232,4571000,,414,SHERBROOKE ST,,1950,E.W. McKELLAR,,0
2261,4602000,,415,SHERBROOKE ST,,1946,L.A. SCORPOLINI,,0
2231,4569000,,416,SHERBROOKE ST,,1947,A. POWELL,,0
2240,4580000,,417,SHERBROOKE ST,,1912,GEORGE SAUNDERS,,0
8889,4567502,,422,SHERBROOKE ST,,2008,PERFECT HOMES,SIMPLEX DESIGN,0
8888,4567501,,424,SHERBROOKE ST,,2008,PERFECT HOMES,SIMPLEX DESIGN,0
2229,4566000,,426,SHERBROOKE ST,,1948,R. ATTEE,,0
2239,4579000,,429,SHERBROOKE ST,,1914,A.B. LUCK,,0
2228,4564000,,430,SHERBROOKE ST,,1947,V. WELLS,,0
2227,4562001,,432,SHERBROOKE ST,,1945,R.E. ATLEC,,0
2201,4530000,,440,SHERBROOKE ST,,1926,"REID, E.H.",,0
2046,4375000,,407,SHILES ST,,1953,W. MILKE,,0
2049,4378000,,408,SHILES ST,W. PETERSON HOUSE,1912,W.A. BENNETT,,0
2045,4374000,,409,SHILES ST,,1909,MARY CHILSON,,0
2048,4377000,,410,SHILES ST,,1914,HARRY BAILEY,,0
2047,4376000,,412,SHILES ST,,1930,C. HUHMAN,,0
8743,4373000,,413,SHILES ST,,2007,SCOTT MCINTOSH,PRECISE DRAFTING,0
2059,4388000,,421,SHILES ST,,1929,W. MAKELA,,0
2068,4398000,,427,SHILES ST,,1948,W. ROUND,,0
2069,4399000,,428,SHILES ST,,1911,WILLIAM HAY,,0
2080,4409000,,435,SHILES ST,,1928,N. EVANS,,0
2079,4408000,,436,SHILES ST,,1926,S. OJALA,,0
2092,4419000,,440,SHILES ST,,1927,S.W. BERG,,0
1329,3423000,,306,SIMPSON ST,,1946,G.M. TURNER,,0
1353,3449000,,308,SIMPSON ST,,1940,WILLIAM BAILEY,,0
1333,3429001,,311,SIMPSON ST,,1955,A. ANTIFAER,,0
1352,3448000,,312,SIMPSON ST,,1912,DENNIS McGUIRE,,0
1351,3447000,,314,SIMPSON ST,,1929,VICTOR NYGARD,,0
1332,3429000,,315,SIMPSON ST,,1944,L.H. CARA,,0
1350,3446000,,316,SIMPSON ST,,1926,JOHN NYLUND,,0
1334,3430000,,317,SIMPSON ST,,1928,J. CAMERON,,0
1349,3445000,,318,SIMPSON ST,,1927,ALEX CHRISTIE,,0
1335,3431000,,319,SIMPSON ST,,1925,JOHN NYLUND,,0
1336,3432000,,321,SIMPSON ST,,1924,W.S. SIMPSON,,0
1337,3433000,,323,SIMPSON ST,,1926,GUSTAV BERGMAN,,0
1338,3434000,,325,SIMPSON ST,,1913,W.A. BODDY,,0
1348,3444000,,326,SIMPSON ST,,1928,ROCCO CRUDO,,0
1339,3435000,,327,SIMPSON ST,,1945,LENNERT A. NYGREN,,0
1340,3436000,,329,SIMPSON ST,,1909,P.L. CAMERON,,0
1347,3443000,,330,SIMPSON ST,,1913,WILLIAM J. HAGGERTY,,0
1341,3437000,,331,SIMPSON ST,A. CYR HOUSE,1925,A. CYR,,0
1346,3442000,,332,SIMPSON ST,,1944,J. BERGMAN,,0
1342,3438000,,333,SIMPSON ST,,1936,OSCAR LOHM,,0
1345,3441000,,334,SIMPSON ST,,1940,A.G. FERGUSON,,0
1343,3439000,,335,SIMPSON ST,,1911,C.T. CAMERON,,0
1344,3440000,,336,SIMPSON ST,,1937,G.D. McGREGOR,,0
1613,3866000,,339,SIMPSON ST,JAMES TESKY HOUSE,1911,JAMES TESKEY,,0
1582,3835000,,340,SIMPSON ST,,1911,JAMES TESKEY,,0
1612,3865000,,341,SIMPSON ST,,1912,J.T. VAYSON,,0
1583,3836000,,342,SIMPSON ST,,1926,H. SHARP,,0
1611,3864000,,343,SIMPSON ST,JOSEPH BEE HOUSE,1912,JOSEPH BEE,,0
1584,3837000,,344,SIMPSON ST,,1911,M.R. MEAD,,0
1610,3863000,,345,SIMPSON ST,,1912,CHARLES FEDEWA,,0
1585,3838000,,346,SIMPSON ST,,1946,A. DONALD,,0
1609,3862000,,347,SIMPSON ST,,1946,E. KIRK,,0
1586,3839000,,348,SIMPSON ST,,1931,C.F. FEDEWA,,0
1608,3861000,,349,SIMPSON ST,,1948,E. NORDMAN,,0
1587,3840000,,350,SIMPSON ST,,1924,J. TESKEY,,0
1588,3841000,,352,SIMPSON ST,,1948,A.C. HOLMES,,0
1607,3860000,,353,SIMPSON ST,,1936,S. LASSUS,,0
1589,3842000,,354,SIMPSON ST,,1945,R. OBERG,,0
1590,3843000,,356,SIMPSON ST,,1925,,,1956
1606,3859000,,357,SIMPSON ST,,1913,J.H. DIAMOND,,0
1591,3844000,,358,SIMPSON ST,,1911,M.R. MEAD,,0
1605,3858000,,359,SIMPSON ST,,1913,J.H. DIAMOND,,0
9309,3845000,,360,SIMPSON ST,,2012,SOLVI STOKHOLM,JENISH DESIGN,0
1604,3857000,,361,SIMPSON ST,,1911,GEORGE E. TARGET,,0
1603,3856000,,363,SIMPSON ST,,1912,GEORGE E. TARGET,,0
1593,3846000,,364,SIMPSON ST,,1946,G.R. OBERG,,0
1594,3847000,,366,SIMPSON ST,,1950,K. BERTLIN,,0
1602,3855000,,367,SIMPSON ST,,1946,R.G. MOORE,,0
1601,3854000,,369,SIMPSON ST,,1946,A. TACHOLSKY,,0
