BLOCK,YEAR,NGBRHOOD,NUMBLDGS_HA,RESUNIT_HA,FLRSPCE_HA,TTLSPCES_HA
U-046,2013,C,14.152485483088,68.4036798349254,1.15391158187519,130.674615960513
W-043,2007,3,13.8895157004952,26.5163481554908,0.259635719343324,18.9402486824935
U-042,2008,C,4.97975687925482,154.994932866806,2.13261136158263,198.567805560286
W-006,2010,2,0.582828289421167,1.7484848682635,0.063486767230781,30.8898993393219
W-059,2014,3,16.4737046726016,26.3579274761625,0.448268448901863,32.1237241115731
S-054,2010,9,19.0393984096632,23.1192694974482,0.386593957328674,24.4792265267099
U-038,2007,C,3.60850685425008,143.257722113728,1.51675147875693,188.364057791854
Q-038,1999,A,10.3082394882281,21.5982160705732,0.345459142805902,42.8691864431075
C-024,2000,D,8.99666993639839,186.118609309242,1.78012960606035,185.556317438217
S-067,2012,9,20.0054178072343,26.4357306738453,0.500338524035207,30.7226059182527
S-036,2013,8,22.1370042162479,33.2055063243718,0.42445151314938,23.8398506944208
U-057,2007,C,5.9595105813055,138.393079054761,1.75093224974161,194.015177813613
W-094,2010,3,13.2221883838788,57.9742106062379,0.699459021021945,43.7349308082146
W-043,2006,3,13.8895157004952,27.7790314009904,0.259635719343324,18.9402486824935
S-004,2001,E,0.386332356775809,,0.223572234680239,59.4951829434746
C-020,2005,D,17.2364062084578,39.6437342794529,2.72819843224969,4.30910155211445
U-104,2006,E,0.21949778996382,,0.0298236445189451,20.1937966766715
S-062,2002,9,13.1677111289067,49.2221582675798,0.607244331317778,100.325418125003
S-084,2010,9,21.1679745352653,30.6935630761347,0.366371681415929,25.4015694423184
Q-003,2000,1,6.50701112779768,7.48306279696734,0.0929329910092938,6.83236168418757
W-013,2005,2,12.2416262375722,17.9543851484393,0.225841817470499,54.679263861156
S-004,2010,8,1.77580892804758,1.95338982085234,0.248056761530818,58.0689519471559
W-053,2007,3,15.6403358657122,20.8537811542829,0.336413725311891,20.8537811542829
U-076,2012,7,16.6553600404098,19.9864320484917,0.434821179892925,23.8726827245873
Q-021,2008,1,0.386735876465349,,0.0517376493090148,27.8449831055051
W-057,2006,3,16.4736991906679,20.5921239883349,0.39126874808693,23.8868638264685
S-046,1999,9,15.442851692742,18.7999933650772,0.299169718417988,21.8214208701789
S-056,2001,9,12.4331541594551,87.0320791161859,0.773450274761393,96.6395164212194
C-005,2001,D,2.25307097969513,89.1214743079409,1.07455700167927,114.656278744486
S-078,2001,9,21.042081738539,27.5165684273203,0.386282809903685,28.3258792634179
S-067,2011,9,20.0051017708714,26.4353130543658,0.490692793760211,28.5787168155306
U-034,2012,5,8.94748947381293,122.28235614211,0.999901041831597,113.334866668297
W-044,2004,B,8.19753332998029,13.6625555499672,0.141873042328024,10.0192074033092
W-099,2008,5,13.0283967200429,83.1813021356584,0.759697867520312,86.187855224899
S-061,2014,9,4.86710225203863,40.1535935793187,0.320406816741737,37.1116546717946
W-046,1999,3,16.3302625412063,18.4602967857115,0.290352370021504,26.9804337637321
U-033,2007,5,8.39258989528237,118.055764526972,0.999529686902882,132.043414352443
S-087,2012,F,6.5319807840982,6.80414665010229,0.443850808235838,62.325983314937
Q-016,2010,1,9.30343741231692,31.0114580410564,0.394485195001855,55.8206244739015
S-077,2002,9,14.5799824605144,41.3099503047907,0.65440069833243,33.2099600489494
U-024,2000,4,17.1093203256263,24.059981707912,0.382435429002526,26.7333130087911
C-030,2005,D,8.24212233352712,189.568813671124,1.56016934616881,132.560800864228
Q-003,2012,1,14.6582334174238,26.8214483808181,0.387641865599638,29.3164668348476
U-047,2004,C,13.3782864014716,80.9067796660425,0.740201895088724,79.6326571516166
U-061,2001,7,11.4614045561492,9.74219387272678,0.534891063089865,108.883343283417
S-006,2012,E,16.990529831122,19.2697472474921,0.464648020173632,33.1522533290186
C-043,2003,D,0.565584879027902,,0.00873290122111391,
W-110,2014,5,9.07486308300324,74.6155409046933,0.871348691026624,126.039765041712
U-101,1998,6,0.389514939744937,34.6668296372994,0.313959335535246,47.9103375886272
C-006,1998,5,7.43379700627942,145.578524706305,1.41533779475173,255.227030548927
W-017,2003,2,10.6369628989831,21.2739257979661,0.286382030466384,
S-060,2008,9,25.9190108981056,33.8074055192682,0.487778168401405,20.2844433115609
Q-007,2004,1,10.7494407756146,14.4349633272539,0.237320444631012,13.8207095686474
S-041,2013,8,22.1900951484383,26.2246579026998,0.431604747335508,22.8625222741485
C-009,1998,5,3.73493345631082,40.6174013373802,0.581057125237043,57.8914685728177
W-041,2011,3,15.0124113897572,19.8378293364649,0.337422289167729,20.9101444357333
Q-038,2014,A,4.76729484890292,10.0728326646175,0.16160460578665,31.3718757798773
Q-001,2009,1,17.4528653005348,29.0881088342246,0.43463158915001,27.1489015786096
W-098,1998,3,13.3298157099001,25.5488134439752,0.329409045126562,23.3271774923252
Q-038,2013,A,4.89781486997118,15.4032728519384,0.217154346907088,28.7480438020048
W-096,2008,3,16.4736991906679,48.391491372587,0.596456994184267,40.154641777253
W-029,2009,2,16.1614953556174,22.4465213272464,0.352624203396617,30.5272690050551
S-064,2007,9,18.5768450176834,23.5306703557324,0.350496033635101,22.2922140212201
S-055,2004,9,10.7945039768267,82.7578638223384,0.71652628970679,91.7532838030274
U-082,2012,7,16.7209333426496,31.1195148321534,0.515728426812113,26.0103407552327
U-061,2008,7,11.4614045561492,11.4614045561492,0.535849382070597,108.883343283417
U-061,1998,7,11.4614045561492,9.16912364491932,0.534891063089865,108.883343283417
S-044,1999,9,16.7960130936011,19.0060148164433,0.360197809444773,20.3320158501487
C-022,2010,C,1.05773935576221,,0.185614380651943,60.8200129563273
U-099,2006,6,3.47597013276619,10.4279103982986,0.675444389367271,145.121753042988
W-028,2001,2,17.0592992893542,21.5485885760264,0.285883734664393,21.5485885760264
S-075,2014,9,21.8221330608326,30.8519812239357,0.418263319402284,21.8221330608326
S-088,2009,9,21.0599746651874,27.5399668698605,0.348353500692312,24.299970767524
C-003,2010,B,8.06529744354559,18.8190273682731,0.682260064436471,10.081621804432
W-002,2006,2,13.4333686083317,16.9684656105242,0.291473741155291,11.3123104070161
Q-006,1998,1,7.65642304644849,8.2944583003192,0.127519144765201,10.2085640619313
S-021,2002,8,15.9135697664169,19.8919622080211,0.398523072366516,25.5280181669604
C-043,2011,D,0.565584879027902,,0.00873290122111391,
U-093,2007,7,17.50920730578,29.1820121762999,0.470080407054869,27.3581364152812
U-026,2005,4,18.3379205328789,22.0055046394546,0.385467358302256,24.6252075727231
Q-036,2014,1,1.26878469124458,3.6060196488004,0.154380111866743,13.3556283288904
Q-035,2011,A,11.4316855297152,13.4490417996649,0.207259816072531,14.4577199346398
S-008,1999,E,7.68209084063285,59.278223352346,0.820538158257798,92.586393340463
U-011,2010,B,15.1674639347056,28.2428638784173,0.342212787171527,63.2849357275646
C-010,2014,D,5.90942886981636,264.312636722695,2.1920961926087,454.488802169513
U-027,2003,4,17.1115842806333,19.7042485655777,0.416110968063298,29.0378399913777
U-014,2013,4,18.0758875055357,26.292200008052,0.421397413997803,22.1840437567939
U-096,2014,6,3.67503975474255,9.55510336233062,0.180451067029418,5.14505565663957
S-056,2010,9,12.4331541594551,87.0320791161859,0.784418258958255,96.6395164212194
C-031,1999,D,8.71077635381246,64.3257330743074,0.881169100341861,104.52931624575
W-074,2002,3,15.8853527910012,20.2979507885015,0.3807474091565,22.0629899875017
C-032,2000,D,5.77947292427646,125.703536103013,1.63797321938955,144.486823106912
W-053,2002,3,15.6403358657122,18.2470585099975,0.336413725311891,19.5504198321402
S-044,2003,9,16.7960130936011,19.4480151610118,0.367153908411911,20.3320158501487
W-049,2008,3,15.6216113014954,22.7223437112661,0.380542625840431,24.1424901932202
W-090,2012,B,,,,
U-004,2012,4,17.5674562313832,35.9714579975942,0.529396678350211,51.8658231593218
S-035,2012,8,20.7126032809234,28.6789891582016,0.435371900826446,30.8033587254758
U-086,2015,6,13.898969931895,16.9876299167606,0.28600605377357,16.2154649205442
W-087,1998,3,17.6503919900013,22.0629899875017,0.3931031090122,23.8280291865018
U-077,2001,7,16.0028212701155,17.0464835268622,0.363704235184611,19.8295828781867
C-014,2013,D,1.02518810279459,64.5868504760589,0.714589938855219,107.90104781913
Q-006,2012,1,18.4274443602145,19.062873476084,0.336637228742119,29.2297393299955
U-002,2006,4,22.3406491115592,31.4423950458982,0.463423689909085,23.9955120087118
U-083,2003,7,14.6720150231439,22.9250234736623,0.438415781764095,20.7853546161205
W-039,2008,3,16.6105067834453,22.3602975930995,0.33565045630229,21.0825663020652
Q-020,2009,1,4.65209872805184,6.31356255949893,0.203788698412792,48.8470366445444
W-104,2010,3,9.08102801961532,59.4807335284804,0.681107786174017,119.869569858922
W-107,2000,3,20.6007687285794,39.1414605843009,0.537855790227247,38.1114221478719
Q-020,2013,1,4.65210248448856,7.64273979594549,0.206915882012048,48.8470760871299
W-088,2005,5,9.3451810609976,23.362952652494,0.255708337955957,17.3553362561384
C-016,2004,C,8.25056971980319,104.345440573982,1.01222991094546,225.192020587569
W-023,1998,2,17.7977461125568,23.4606653301885,0.330542486509237,25.8876307091735
S-030,2014,8,17.8257356086895,22.57926510434,0.371456243760993,21.3908827304273
U-048,1998,C,10.1543813846027,121.175617856258,0.94012729239516,121.175617856258
Q-013,2004,A,14.584827872337,5.83393114893481,1.37023514538942,142.514603781122
W-015,2000,2,9.92349579530434,15.2669166081605,0.19144075918363,11.4501874561204
W-017,2012,2,12.651522157008,25.303044314016,0.330042313117066,
U-027,2008,4,17.1092937998632,22.2939282846703,0.452185193291481,29.0339531149194
S-063,2006,9,16.0600989854211,21.0016679040122,0.449485929197258,50.9599294729709
S-091,1999,F,0.240471848881472,,0.110981180918672,16.8931473839234
W-025,2013,2,17.1990876293515,22.9321168391353,0.257415468531812,12.2850625923939
W-022,2008,2,18.5180059975526,25.4622582466349,0.371465518600874,26.2338418298662
C-019,2006,D,9.16983800178377,86.6391590513364,1.72266153126305,201.420234728837
U-056,2012,6,16.4331235768978,20.8152898640705,0.337331555591744,19.1719775063808
S-045,2011,9,17.6676451162767,22.1785332310707,0.370022305268926,24.4339772884678
C-033,1999,D,11.3326524983667,51.8686787425245,0.700120683513388,50.9969362426501
S-012,2000,8,14.2803056826538,15.5043318840241,0.405172851663926,26.520567696357
U-005,2015,4,17.7801379264566,38.7211892620611,0.546201885958986,62.8231540068133
S-039,2006,8,8.80444980809744,10.3417346952256,0.18187141412266,11.1802537245682
W-062,2003,3,19.7171711438496,26.9813920915837,0.438037484092399,26.9813920915837
U-001,2012,4,16.6401259168179,27.4562077627496,0.471875893733623,44.0963336795675
W-025,2010,2,17.1986969531526,22.1126103683391,0.247683460035905,10.6468123995707
S-064,2003,9,18.8002357999948,24.6560469508128,0.356300327979666,21.2658404950761
S-082,2013,9,2.42528701250721,114.796918592008,0.975507430675192,33.5498036730163
W-013,2007,2,12.2416262375722,17.9543851484393,0.225841817470499,54.679263861156
Q-037,2015,B,,,,
U-072,1999,6,14.5188512193529,17.6300336234999,0.319088514891327,18.6670944248823
C-009,2010,5,3.96836679733025,41.7845680424773,0.583850366746321,58.8252019368954
W-111,2007,5,13.4821833759864,125.833711509207,1.14516285486934,89.8812225065762
C-008,2003,D,2.90178560150589,18.9935057553113,0.702728595622239,139.549507563328
U-056,2002,6,16.4311000424098,18.6219133813978,0.337284929083969,18.0742100466508
U-064,2013,7,12.9069660509148,59.1569277333593,0.540012939233466,29.0406736145582
S-089,2002,9,18.7155218661841,23.5978319182322,0.2901332470521,14.6469301561441
S-060,2001,9,25.9190108981056,31.5535784846503,0.487778168401405,28.1728379327235
W-057,2005,3,16.4736991906679,19.7684390288015,0.39126874808693,23.8868638264685
S-012,2009,8,14.2803056826538,15.9123406178142,0.405172851663926,25.7045502287768
W-091,2008,3,19.1122247710648,28.1062128986247,0.397250144135563,28.1062128986247
W-091,2006,3,19.0965156494504,28.0831112491918,0.396923627944993,28.0831112491918
Q-031,2015,1,13.225938711,22.7936390551277,0.367066230717215,23.0750420064256
S-002,2013,8,15.9191941703911,18.9040430773394,0.481566236450444,28.521889555284
Q-015,2015,1,13.4905422293252,35.8462979236354,0.468054084666344,24.2829760127853
U-093,2003,7,17.50920730578,28.8172370240962,0.469521243406444,29.1820121762999
S-004,2009,8,1.77580892804758,1.95338982085234,0.247918180030271,57.8913710543511
S-069,2003,9,13.1246326981071,31.6535259189642,0.510951517559287,60.9909401853213
W-063,2009,3,15.0405430667949,23.0031835139216,0.372128730205438,15.0405430667949
U-083,2000,7,14.0100476632516,21.9287702555243,0.416161775643194,20.7105052413285
S-035,2000,8,21.0049280379101,26.3908070219896,0.428897280109648,31.2380981076612
W-095,2013,3,18.5228062051401,26.7551645185357,0.432930462298371,27.7842093077101
W-064,1998,5,14.7224937453575,28.6701193988541,0.294925876918388,17.8219661128012
S-083,2000,F,0.203899322137992,,0.346441207499269,26.9147105222149
C-023,2002,D,7.41873104222942,164.924097784946,1.49219293963785,162.070739691781
W-035,2014,2,8.38059055228092,12.5708858284214,0.263214794535855,9.77735564432774
S-032,2005,8,16.9193704360957,17.6884327286455,0.354004367628109,24.6099933615938
W-101,2008,B,3.87799776472319,0.484749720590399,0.7956686342929,54.776718426715
U-082,2002,7,16.7209585958816,29.2616775427928,0.506425902708422,26.0103800380381
U-064,2000,7,13.9001331788276,44.5962606154053,0.514151224866894,31.8544718681466
W-037,2012,3,17.8883230118651,26.1936158388024,0.384000854680563,28.110221875788
W-074,2014,3,15.8853150852247,22.0629376183677,0.421823069360581,25.5930076373065
S-050,2013,9,22.9346926980525,30.57959026407,0.457875849921487,30.57959026407
W-044,2010,B,8.19753332998029,13.6625555499672,0.141873042328024,10.0192074033092
C-034,2012,D,5.29854331511609,36.3328684465104,0.339336446232174,28.7635208534874
W-108,2013,3,20.3155822547452,74.15187522982,0.787602619084864,37.5838271712786
S-066,2000,9,20.1240160120599,28.3226892021583,0.402230064462476,26.8320213494131
U-081,2013,7,12.9893440145103,15.3510429262394,0.356929460776904,19.1888036577993
W-003,2002,2,8.64386167879317,11.1135364441626,0.207924440466585,40.7496336285964
W-024,2011,2,19.9982653830144,26.9541837771063,0.339009995172694,28.6931633756293
W-062,2006,3,19.7171711438496,28.01913794126,0.438037484092399,26.9813920915837
W-004,2012,2,5.73682725192898,8.03155815270058,0.158099764622843,35.5683289619597
U-011,2014,5,15.1746656340917,28.7795382715533,0.342422609205266,63.3149841974172
S-059,2005,9,23.6461242270109,43.914230707306,0.468199967424655,22.5201183114389
W-079,2005,3,17.3789552137729,22.013343270779,0.36924920333269,22.78574128028
U-040,1998,C,2.72680484015377,108.233176732257,2.08965099665534,457.264196271939
S-087,2015,F,6.53197907262772,6.80414486732054,0.444356111523745,62.3259669846561
S-011,2014,8,15.6357589807891,18.6426357078639,0.38076921920432,22.2508877803537
U-078,2006,7,17.4823300903266,20.3173025374066,0.426039355438134,19.8448071295599
W-096,2012,3,17.5033053900847,48.391491372587,0.622130394857668,43.2434603755033
C-026,1998,D,7.16185837930897,,1.06106324229016,346.902515247778
W-067,2001,3,16.3089621987612,19.0271225652214,0.358308080808081,23.5573898426551
S-036,2015,8,22.1370042162479,33.2055063243718,0.42445151314938,23.8398506944208
U-044,2002,C,9.23989851069334,160.158240852018,1.20610641590287,122.582653575198
S-010,2002,E,0.619223447237487,,0.00636687995930259,
W-014,2007,2,7.34455253195142,47.3315607614647,0.685644059778258,75.0776481043923
W-054,2003,3,15.7210083946559,26.2016806577599,0.359971675477307,20.9613445262079
Q-024,2008,1,5.2914750657912,5.9529094490151,0.116628606373876,7.4962563432042
W-079,1998,3,16.3811694979685,17.5797916563564,0.328046157339293,21.5751988509829
W-090,2015,B,,,0.0162711002458888,1.36246896859865
S-061,2015,9,4.86710225203863,40.4577874700711,0.320406816741737,23.7271234786883
U-077,2014,7,16.0027997941901,18.0901215064757,0.398547989439544,19.4816693146662
W-031,1998,2,16.6957470043623,19.4783715050893,0.389641165106103,38.0292015099363
U-063,2005,7,11.857910744715,18.4456389362233,0.675174026275108,84.3229208513065
W-008,2008,2,13.3732168918113,22.2886948196855,0.226795402633969,16.3450428677693
Q-013,2010,1,12.2933069258694,16.3910759011593,0.237801151183705,11.268864682047
Q-025,2005,1,4.68518580716557,8.09259366692235,0.133362893557883,8.51851964939194
U-027,2009,4,17.1092937998632,22.2939282846703,0.452185193291481,29.0339531149194
W-086,2005,3,17.652114246327,22.9477485202251,0.372511092106094,22.9477485202251
U-023,2001,5,9.15018059033607,110.340413001111,1.03041603477444,158.782545538185
U-047,2010,C,13.3782864014716,81.5438409232554,0.740201895088724,79.6326571516166
S-042,2012,8,22.3541563514971,33.045274606561,0.433159667355913,15.550717461911
C-035,2005,D,11.3281008139476,189.488231796942,1.54575778870482,135.937209767371
S-062,2000,9,13.1677111289067,48.5951244042986,0.607244331317778,102.833553578129
Q-032,2011,A,5.12344966423433,8.23411553180517,0.106466604310517,7.68517449635149
S-056,2011,9,10.8329511683571,85.5232986975557,0.762104097390756,94.6457838919617
W-062,2009,3,19.7219246060681,28.0258928612547,0.440843209674153,29.063888893153
Q-010,2002,A,2.27042843837046,1.81634275069637,0.0308969697429907,0.908171375348185
S-054,2012,9,19.0391422257175,25.1588665125552,0.386595072646873,25.1588665125552
W-048,2000,3,15.6216113014954,17.0417577834496,0.336647562352892,21.302197229312
S-022,2008,8,17.6488981238845,21.8510167248094,0.382085841325125,23.9520760252718
S-046,2003,9,15.4428526560317,19.1357087259523,0.301502663450264,18.4642803496031
W-094,2006,3,13.2221883838788,57.9742106062379,0.692561189435621,43.7349308082146
U-005,2008,4,17.6120127162731,35.2240254325463,0.52401365864437,70.0651810234345
W-106,2008,3,12.5140703616046,26.0709799200096,0.528166762580728,32.328015100812
W-029,2010,2,16.1614953556174,22.4465213272464,0.352624203396617,30.5272690050551
W-019,1999,2,11.4273199484163,11.4273199484163,0.188212241530449,17.9572170617971
C-003,1998,B,6.0489730826592,17.4748111276821,0.638357895278434,8.73740556384106
W-022,2002,2,18.5180059975526,23.9190910801721,0.344813991263346,23.9190910801721
S-051,2005,9,15.7059494449705,19.46171996442,0.360820600654597,28.6804294212505
Q-009,2005,A,13.3775330176578,,1.72261642442547,185.613270620002
W-054,2007,3,11.790756295992,15.7210083946559,0.265341577531808,17.0310924275439
S-013,2015,8,15.4452189675714,15.4452189675714,0.467806196200617,23.167828451357
Q-033,2002,1,14.7698017932699,20.6777225105779,0.282776073086451,15.6137904671711
U-048,2001,C,10.1543813846027,121.852576615232,0.94012729239516,121.175617856258
U-076,1999,7,16.6557242839752,19.9868691407703,0.416210709263404,24.9835864259629
W-093,2009,3,16.735742311958,24.6631991965697,0.358721155174344,23.782370653835
W-047,2008,3,15.6207158262326,20.5909435891247,0.38468315009701,30.5313991149091
W-081,2009,3,15.8719263031662,21.7672132157708,0.337920418306963,19.0463115637995
S-070,2005,9,,,,
Q-023,2009,1,15.6126079187388,22.785968313835,0.328595405372073,18.9883069281958
S-083,2009,F,0.255112120865057,,0.353421716429036,26.93983996335
W-054,2015,3,13.1083006240316,24.7601234009486,0.31389811728783,20.3906898596047
S-053,2003,9,0.878736367390984,96.6610004130082,0.565729778597343,31.6345092260754
C-023,2013,D,6.8482557777878,200.311481500293,1.79296866751775,247.107895981843
W-062,2013,3,19.7375887574694,28.6195036983307,0.442235479302671,27.6326242604572
W-081,2000,3,15.8719263031662,20.4067623897852,0.329949424634971,19.9532787811233
S-014,2007,8,14.6678829122936,14.6678829122936,0.433153831688364,30.9655305926198
S-035,1999,8,21.0049280379101,26.3908070219896,0.428897280109648,31.2380981076612
S-034,2015,8,20.6425849020134,30.9638773530201,0.456362513816457,30.9638773530201
W-108,2003,3,20.9108328666608,62.7324985999825,0.601156936979899,46.2239463368292
W-099,2003,5,13.0283967200429,83.6823943171985,0.759697867520312,86.187855224899
W-094,2008,3,13.2221883838788,57.9742106062379,0.692561189435621,43.7349308082146
W-077,1998,3,16.7185260915298,19.3582933691398,0.411532927866065,26.3976727760997
Q-041,2002,A,0.194766749211161,,0.020527511012902,2.88904011329889
C-007,1999,B,8.67411503806921,,0.454874283742088,13.6307522026802
S-028,2006,8,17.1419701143352,19.5908229878116,0.384740709673563,20.8152494245499
C-023,2005,D,7.41873104222942,164.353426166313,1.49219293963785,162.070739691781
U-094,2010,7,11.6156363018692,13.7935681084697,0.405414697385514,20.3273635282711
S-059,2001,9,22.5201183114389,47.2922484540218,0.435938450800716,30.4021597204426
U-015,2012,4,18.0870209985804,27.9526688159878,0.433237095764019,27.1305314978705
U-103,2011,6,7.67603818568093,146.542547181181,1.30420551074705,208.648674319872
S-047,2015,9,19.1696107993919,23.6425199859167,0.372157865578855,26.5179616058255
W-073,2004,3,18.9055651917223,21.6063602191112,0.471254480346693,35.1103353560557
W-060,2005,3,4.47796778000309,4.47796778000309,0.246642399029295,5.22429574333693
U-050,2015,C,10.8585886006537,104.114702465091,0.825901694003696,49.183018955902
U-012,2003,B,5.4752895603131,113.487819977399,1.22887472718481,168.738469176922
Q-017,2011,1,2.73789155680301,3.52014628731816,0.0596397631851187,3.12901892206058
U-070,2013,6,21.0789112176824,26.7342288614509,0.402038587774643,28.2765882188423
W-013,2003,2,12.2416262375722,17.9543851484393,0.225841817470499,54.679263861156
W-046,2005,3,15.6202511263712,19.1703082005465,0.323280695505336,26.9804337637321
S-084,2015,9,21.1678515371565,33.8685624594503,0.379664468385285,26.4598144214456
Q-035,2010,A,11.5968134335028,13.9161761202034,0.206561212012933,13.5848385935319
C-043,2014,D,0.334038265419457,,0.00515755081807641,
U-095,2001,6,13.8153694218154,23.7931362264599,0.354556779069428,24.5606567498941
S-078,2002,9,21.042081738539,27.5165684273203,0.376226494537635,26.7072575912226
W-063,2002,3,15.9252808942534,23.0031835139216,0.366251802120955,15.9252808942534
Q-039,2008,A,3.6153305916465,5.74199564555621,0.0477061126435246,8.71932672102981
U-077,1998,7,16.0028212701155,17.0464835268622,0.363704235184611,19.4816954592711
Q-035,1999,1,11.4995160968668,12.1964564663739,0.184359793967158,16.0296284986628
S-046,2010,9,15.5669973666644,20.3047791739101,0.303696926960098,18.6127142427509
S-083,2002,F,0.255261897766585,,0.353629211115843,26.9556564041514
Q-040,2011,A,1.42248863176487,,0.120660515334185,18.0181893356884
U-050,2005,C,10.8585524456533,114.334169868938,0.825898090516779,84.9522044277583
S-056,2008,9,12.4331541594551,87.0320791161859,0.784418258958255,96.6395164212194
W-104,2008,3,9.08102801961532,59.0266821274996,0.681107786174017,119.869569858922
W-053,2009,3,15.6403358657122,22.1571424764256,0.336413725311891,20.8537811542829
W-082,2001,5,6.74699419508724,9.20044662966442,0.241067735928912,18.0942117050067
C-008,2007,D,2.37418821941391,18.9935057553113,0.632423385909486,139.549507563328
S-039,2004,8,8.80444980809744,10.2019815236685,0.180165383681572,11.0405005530111
U-067,2003,6,17.8926112200354,24.7743847662029,0.36177972780423,20.6453206385024
W-012,2005,2,17.1381130090552,22.0347167259281,0.330339879324727,24.4830185843645
W-016,1998,2,8.08702671939134,13.7479454229653,0.151373746046424,8.89572939133048
C-016,2010,C,8.25056971980319,117.934614230128,1.01343827987421,225.192020587569
C-028,2004,7,0.484987550184033,,0.0125393069876922,
C-029,2014,7,13.463538954572,62.565857494776,0.766800813672937,59.3979659760531
S-067,2001,9,20.0051017708714,23.5774413728127,0.446765015859269,27.1497809747541
Q-027,2012,A,1.45487802273196,0.969918681821307,0.212840440629857,26.672763750086
C-014,2007,D,0.819620703624813,34.4240695522421,0.563845217908381,190.698417043373
Q-014,2001,A,17.3376496924922,,2.5794294888287,282.356009277731
U-046,2010,C,14.6244993540736,66.0461261151711,1.15375642498197,130.205220055623
W-104,2002,3,9.08102801961532,59.0266821274996,0.681107786174017,119.869569858922
W-074,2000,3,15.8853527910012,18.5329115895014,0.3807474091565,22.9455095870017
U-103,2013,6,7.58744722614311,143.149837666567,1.26730525994721,151.243114707786
Q-003,2013,1,15.7144929100587,29.368068717159,0.427752103616729,24.2157759597627
U-098,1998,6,1.18939334874982,,0.368242652301801,121.318121572482
S-080,2001,9,2.16575930147523,0.902399708948011,1.06665929360157,121.463000824402
W-030,2001,2,17.0585038811385,21.5475838498592,0.328868156549183,32.3213757747888
S-049,2008,9,16.9598735175909,24.8341005079009,0.339361085946471,23.0169712024448
S-073,2007,9,20.2057938745714,21.1679745352653,0.366264414052025,19.2436132138776
S-028,2012,8,17.1419418401267,20.2030028830065,0.385058582641338,20.8152150915824
S-031,2001,8,16.497356273024,16.9825726339953,0.35691902849758,25.2312507705073
S-004,2000,E,0.386332356775809,,0.223572234680239,59.4951829434746
W-097,2005,3,17.5848460220199,29.6744276621586,0.433089880240683,19.7829517747724
W-048,2014,3,15.6225589751601,17.7529079263183,0.377611452755961,24.8540710968457
S-045,2002,9,17.2810569424712,21.7891587535507,0.351830024289943,21.7891587535507
C-009,2007,5,3.73493345631082,40.3839679963608,0.573961250843909,57.8914685728177
U-054,2007,6,16.380934348562,21.017047843438,0.394730305909526,22.253344775405
U-024,2005,4,17.1077057518656,24.5923270183069,0.395099296580309,26.7307902372901
Q-002,2013,1,6.05832730340444,11.7380091503461,0.135670938923352,10.223427324495
C-026,2015,D,6.70331153112149,,1.00798449616021,326.367480171478
S-021,2015,8,15.861160126601,21.351561708886,0.396416754954898,25.9268963607901
U-058,2007,6,15.4879836857597,22.5866428750663,0.375709592738164,19.3599796071997
W-093,2010,3,16.7357395729328,24.6631951601115,0.358721096464891,23.7823667615361
S-039,2012,8,9.08404201339432,10.3418324460182,0.186199272574982,11.599622878642
W-057,2010,3,16.4736991906679,21.4158089478683,0.40496632996633,24.7105487860019
Q-032,1999,A,5.122910598649,7.68436589797349,0.107564430043142,8.05028808359128
U-097,2001,6,3.15417375179927,295.230663168411,1.62962827516966,52.9901190302277
Q-018,2008,A,0.750094126946435,,0.129683645063067,0.535781519247453
Q-036,2010,A,1.26248821499203,3.58812440050365,0.153613945482433,13.289349631495
C-043,2007,D,0.565584879027902,,0.00873290122111391,
U-084,2004,6,15.4571258482368,16.2299821406487,0.317583330239921,20.0942636027079
S-030,2002,8,17.8259584666835,17.8259584666835,0.360386181361624,21.3911501600202
S-038,1999,8,19.0162182526969,22.072396186166,0.381917994877054,26.8264507493402
U-007,2011,4,16.3255334756097,41.8785423939552,0.472775676153228,32.6510669512193
C-023,2012,D,6.8480728570014,132.966747973444,1.26302367748571,150.657602854031
C-033,2008,7,11.3263323615293,52.2753801301354,0.706262277180444,51.4041237946332
S-051,2008,9,15.7059494449705,19.1202862808337,0.360820600654597,28.6804294212505
S-001,1998,8,8.23520177436812,8.23520177436812,0.310936331795335,24.9712569932453
Q-008,2011,1,16.8343245825849,36.9060192772053,0.501997837645871,33.3449121539662
C-026,2011,D,7.16170946988355,,1.06104118065345,348.685729814955
W-031,2011,2,16.6957470043623,24.1160790063011,0.406996082648702,37.101660009694
S-026,2009,8,15.3675604297029,17.3720248335772,0.322596423866251,17.3720248335772
S-001,2005,8,8.23520177436812,8.23520177436812,0.310936331795335,24.9712569932453
Q-035,2000,1,11.4995160968668,12.1964564663739,0.184359793967158,16.0296284986628
C-022,1998,C,1.05773935576221,,0.185614380651943,60.8200129563273
S-030,2004,8,17.8259584666835,17.8259584666835,0.360386181361624,21.3911501600202
W-083,2011,B,,,,
C-020,2000,D,17.2274226613336,58.5732370485342,2.72677650595694,4.30685566533339
S-061,2005,9,4.86712752904875,40.1538021146522,0.3204081926218,37.1118474089967
U-089,2006,6,16.6892708830013,20.3173732488712,0.40070556429369,24.671096087915
U-081,2004,7,13.013168107343,14.7876910310715,0.355951489506193,18.9282445197716
U-008,2001,4,21.5676218386175,65.228905072892,0.722430427494082,27.3540569660515
W-087,2013,3,17.6516274800537,25.6750945164417,0.45917499502545,19.2563208873313
