Id,Type,Dedication,BrandModel,ParkName,X,Y
2030,DRINKING FOUNTAIN,,,Port Royal,-122.923188001731,49.1949511445035
2031,DRINKING FOUNTAIN,,,Port Royal,-122.925615506485,49.1916602889449
2032,DRINKING FOUNTAIN,,,Port Royal,-122.923037231885,49.1944042361634
2033,DRINKING FOUNTAIN,,,Port Royal,-122.925897833249,49.1966870489055
2034,DRINKING FOUNTAIN,,,Port Royal,-122.955726442397,49.1772433374375
2027,DRINKING FOUNTAIN,,,,-122.950382820926,49.1983831199272
2028,DRINKING FOUNTAIN,,,Grimston Park,-122.943882406551,49.2020824423616
2020,DRINKING FOUNTAIN,,,,-122.914960320303,49.2019221443897
2021,DRINKING FOUNTAIN,,,,-122.919504733413,49.2004380815092
2024,DRINKING FOUNTAIN,,,,-122.926509470158,49.2177986601719
2022,DRINKING FOUNTAIN,,,Hume Park Lower,-122.891428659667,49.2354699976687
568,PICNIC TABLE,,,Hume Park Lower,-122.891576913273,49.233539880944
568,PICNIC TABLE,,,Hume Park Lower,-122.891638486712,49.2336363282507
568,PICNIC TABLE,,,Hume Park Lower,-122.891525304472,49.2338718418811
393,PICNIC TABLE,,,Queens Park,-122.91074317678,49.2178128320223
2121,LIGHTING,,,,-122.906313991171,49.1965966184661
2122,LIGHTING,,,,-122.904595410927,49.1979518194664
2123,LIGHTING,,,,-122.902468467062,49.1991459997123
2124,LIGHTING,,,,-122.900150203339,49.2006077259654
2125,LIGHTING,,,,-122.899057557964,49.2021061844177
2126,LIGHTING,,,,-122.897529241989,49.2034792954573
