BLDG_ID,MAPREF,UNITNUM,STRNUM,STRNAM
1336,3432000,,321,SIMPSON ST
1337,3433000,,323,SIMPSON ST
1338,3434000,,325,SIMPSON ST
1348,3444000,,326,SIMPSON ST
1339,3435000,,327,SIMPSON ST
1340,3436000,,329,SIMPSON ST
1347,3443000,,330,SIMPSON ST
1341,3437000,,331,SIMPSON ST
1346,3442000,,332,SIMPSON ST
1342,3438000,,333,SIMPSON ST
1345,3441000,,334,SIMPSON ST
1343,3439000,,335,SIMPSON ST
1344,3440000,,336,SIMPSON ST
1613,3866000,,339,SIMPSON ST
1582,3835000,,340,SIMPSON ST
1612,3865000,,341,SIMPSON ST
1583,3836000,,342,SIMPSON ST
1611,3864000,,343,SIMPSON ST
1584,3837000,,344,SIMPSON ST
1610,3863000,,345,SIMPSON ST
1585,3838000,,346,SIMPSON ST
1609,3862000,,347,SIMPSON ST
1586,3839000,,348,SIMPSON ST
1608,3861000,,349,SIMPSON ST
1587,3840000,,350,SIMPSON ST
1588,3841000,,352,SIMPSON ST
1607,3860000,,353,SIMPSON ST
1589,3842000,,354,SIMPSON ST
1590,3843000,,356,SIMPSON ST
1606,3859000,,357,SIMPSON ST
1591,3844000,,358,SIMPSON ST
1605,3858000,,359,SIMPSON ST
9309,3845000,,360,SIMPSON ST
1604,3857000,,361,SIMPSON ST
1603,3856000,,363,SIMPSON ST
1593,3846000,,364,SIMPSON ST
1594,3847000,,366,SIMPSON ST
1602,3855000,,367,SIMPSON ST
1601,3854000,,369,SIMPSON ST
1595,3848000,,372,SIMPSON ST
11772,3849001,,374,SIMPSON ST
1600,3853000,,375,SIMPSON ST
1599,3852000,,377,SIMPSON ST
1597,3850000,,378,SIMPSON ST
1598,3851000,,379,SIMPSON ST
6634,11407000,,107,SINCLAIR AVE
6633,11406000,,109,SINCLAIR AVE
6632,11405000,,113,SINCLAIR AVE
6631,11404000,,115,SINCLAIR AVE
6621,11393000,,118,SINCLAIR AVE
6630,11403000,,119,SINCLAIR AVE
6622,11394000,,120,SINCLAIR AVE
6629,11402000,,121,SINCLAIR AVE
6623,11395000,,126,SINCLAIR AVE
6624,11396000,,130,SINCLAIR AVE
6627,11400000,,133,SINCLAIR AVE
4381,8139000,,525,SIXTEENTH ST
4472,8388000,,526,SIXTEENTH ST
4389,8150000,,527,SIXTEENTH ST
4471,8387000,,528/530,SIXTEENTH ST
4385,8146002,,531,SIXTEENTH ST
4384,8146001,,535,SIXTEENTH ST
4308,8015000,,605,SIXTEENTH ST
4300,8006000,,611,SIXTEENTH ST
8920,7678502,,618,SIXTEENTH ST
4283,7989000,,661,SIXTEENTH ST
4146,7853000,,700,SIXTEENTH ST
4250,7957001,,703,SIXTEENTH ST
4149,7856000,,704,SIXTEENTH ST
4252,7958002,,705,SIXTEENTH ST
4150,7857000,,712,SIXTEENTH ST
4258,7964000,,717,SIXTEENTH ST
4259,7965000,,721,SIXTEENTH ST
4193,7907000,,724,SIXTEENTH ST
4260,7966000,,725,SIXTEENTH ST
4194,7908000,,726,SIXTEENTH ST
5491,9770002,,804,SIXTEENTH ST
5419,9699000,,805,SIXTEENTH ST
5453,9732000,,827,SIXTEENTH ST
5472,9752000,,925,SIXTEENTH ST
5544,9823000,,926,SIXTEENTH ST
6007,10419000,,15,SIXTH AVE
6009,10419000,,15,SIXTH AVE
6008,10419000,,15,SIXTH AVE
6010,10419000,,15,SIXTH AVE
6058,10508000,,39,SIXTH AVE
6057,10507000,,43,SIXTH AVE
6056,10506000,,47,SIXTH AVE
6055,10505000,,53,SIXTH AVE
4505,8432000,,102,SIXTH AVE
4506,8433000,,108,SIXTH AVE
4507,8434000,,110,SIXTH AVE
4508,8435000,,118,SIXTH AVE
4509,8436000,,120,SIXTH AVE
4510,8437000,,122,SIXTH AVE
4511,8438000,,124,SIXTH AVE
4560,8489000,,202,SIXTH AVE
6235,10714000,,205,SIXTH AVE
6236,10715000,,209,SIXTH AVE
4554,8483000,,210,SIXTH AVE
6237,10716000,,211,SIXTH AVE
6257,10737000,,213,SIXTH AVE
4553,8482000,,214,SIXTH AVE
6256,10736000,,215,SIXTH AVE
4552,8481000,,216,SIXTH AVE
6263,10743000,,221,SIXTH AVE
6262,10742000,,223,SIXTH AVE
4551,8479000,,224,SIXTH AVE
6261,10741000,,225,SIXTH AVE
4550,8478000,,226,SIXTH AVE
6260,10740000,,227,SIXTH AVE
4549,8477000,,228,SIXTH AVE
6259,10739000,,229,SIXTH AVE
6258,10738000,,233,SIXTH AVE
4548,8476000,,234,SIXTH AVE
6319,10799000,,235,SIXTH AVE
4547,8475000,,236,SIXTH AVE
6318,10798000,,239,SIXTH AVE
6317,10796000,,301,SIXTH AVE
6316,10795000,,305,SIXTH AVE
4565,8504000,,306,SIXTH AVE
6315,10794000,,309,SIXTH AVE
4564,8503000,,310,SIXTH AVE
6314,10793000,,311,SIXTH AVE
6313,10792000,,315,SIXTH AVE
4563,8502000,,316,SIXTH AVE
4562,8501000,,318,SIXTH AVE
6312,10791000,,319,SIXTH AVE
6311,10790000,,321,SIXTH AVE
4561,8500000,,322,SIXTH AVE
6354,10839000,,401,SIXTH AVE
9178,8546200,,402,SIXTH AVE
6353,10838000,,403,SIXTH AVE
8801,10837100,,407,SIXTH AVE
4603,8545000,,408,SIXTH AVE
6351,10835000,,415,SIXTH AVE
6350,10831000,,417,SIXTH AVE
9356,8563000,,500,SIXTH AVE
6375,10865001,,505,SIXTH AVE
4619,8560000,,510,SIXTH AVE
8984,8559100,,512,SIXTH AVE
4617,8558000,,514,SIXTH AVE
4616,8558000,,516,SIXTH AVE
4633,8598000,,608,SIXTH AVE
4631,8597001,,612,SIXTH AVE
4630,8596000,,628,SIXTH AVE
4636,8609000,,702,SIXTH AVE
4637,8611000,,706,SIXTH AVE
4638,8612000,,708,SIXTH AVE
4641,8624000,,716,SIXTH AVE
4642,8629000,,736,SIXTH AVE
4643,8629000,,736,SIXTH AVE
4651,8653000,,820,SIXTH AVE
4668,8711000,,908,SIXTH AVE
4769,8922001,,1001,SIXTH AVE
4670,8724000,,1002,SIXTH AVE
4767,8920000,,1007,SIXTH AVE
4766,8919000,,1009,SIXTH AVE
4671,8726000,,1010,SIXTH AVE
4754,8906001,,1013,SIXTH AVE
4753,8906000,,1017,SIXTH AVE
4751,8904000,,1019,SIXTH AVE
4682,8757000,,1020,SIXTH AVE
4752,8905000,,1021,SIXTH AVE
4750,8903000,,1025,SIXTH AVE
4749,8902000,,1027,SIXTH AVE
4748,8901000,,1031,SIXTH AVE
4747,8900000,,1033,SIXTH AVE
4870,9052000,,1035,SIXTH AVE
4871,9053000,,1037,SIXTH AVE
4869,9051000,,1101,SIXTH AVE
4868,9050000,,1103,SIXTH AVE
4866,9047000,,1105,SIXTH AVE
4702,8794000,,1106,SIXTH AVE
4867,9047000,,1111,SIXTH AVE
4697,8779000,,1128,SIXTH AVE
4902,9088000,,1205,SIXTH AVE
4905,9094000,,1209,SIXTH AVE
4909,9098000,,1211/1213,SIXTH AVE
4717,8823000,,1212,SIXTH AVE
4908,9097000,,1215,SIXTH AVE
4716,8822000,,1216,SIXTH AVE
4910,9099000,,1217,SIXTH AVE
4715,8821000,,1220,SIXTH AVE
4714,8820000,,1224,SIXTH AVE
5002,9186000,,1301,SIXTH AVE
5001,9185000,,1305,SIXTH AVE
4742,8848000,,1306,SIXTH AVE
5000,9184000,,1309,SIXTH AVE
4740,8846000,,1310,SIXTH AVE
4739,8845000,,1314,SIXTH AVE
4999,9183000,,1315,SIXTH AVE
4998,9182000,,1317,SIXTH AVE
4738,8844000,,1318,SIXTH AVE
4997,9181000,,1321,SIXTH AVE
4316,8023000,,1401,SIXTH AVE
4359,8075000,,1402,SIXTH AVE
4317,8024000,,1403,SIXTH AVE
4360,8076000,,1404,SIXTH AVE
4318,8025000,,1407,SIXTH AVE
4358,8065000,,1408,SIXTH AVE
4357,8064000,,1410,SIXTH AVE
4319,8026000,,1411,SIXTH AVE
4356,8063000,,1414,SIXTH AVE
4320,8027000,,1415,SIXTH AVE
4354,8062000,,1416,SIXTH AVE
4355,8062000,,1416A,SIXTH AVE
4375,8113001,,1418,SIXTH AVE
8790,8113000,,1420,SIXTH AVE
4321,8028000,,1421,SIXTH AVE
4373,8112000,,1422,SIXTH AVE
4322,8029000,,1423,SIXTH AVE
11787,8111000,,1424-1426,SIXTH AVE
4323,8030000,,1425,SIXTH AVE
9036,8110000,,1500/1502,SIXTH AVE
4315,8022000,,1501,SIXTH AVE
11690,8109000,,1504 1506,SIXTH AVE
4314,8021000,,1505,SIXTH AVE
4369,8108000,,1508,SIXTH AVE
4313,8020000,,1509,SIXTH AVE
9308,8107000,,1512/1514,SIXTH AVE
4312,8019000,,1513,SIXTH AVE
4311,8018000,,1515,SIXTH AVE
4310,8017000,,1517,SIXTH AVE
4388,8149000,,1520,SIXTH AVE
4309,8016000,,1521,SIXTH AVE
4387,8148000,,1524,SIXTH AVE
9184,8147000,,1530,SIXTH AVE
3970,7671000,,1601,SIXTH AVE
4470,8386000,,1602,SIXTH AVE
3971,7672000,,1605,SIXTH AVE
4469,8385000,,1606,SIXTH AVE
4468,8384000,,1608,SIXTH AVE
3972,7673000,,1609,SIXTH AVE
4467,8383000,,1612,SIXTH AVE
3990,7689001,,1613,SIXTH AVE
4466,8382000,,1616,SIXTH AVE
3989,7689000,,1617,SIXTH AVE
4465,8381000,,1618,SIXTH AVE
4464,8380000,,1620,SIXTH AVE
3988,7688001,,1621,SIXTH AVE
4463,8379000,,1624,SIXTH AVE
3987,7688000,,1625,SIXTH AVE
4462,8378000,,1626,SIXTH AVE
3986,7687001,,1629,SIXTH AVE
4461,8377000,,1630,SIXTH AVE
3985,7687000,,1633,SIXTH AVE
3984,7686001,,1637,SIXTH AVE
3983,7686000,,1641,SIXTH AVE
3993,7692001,,1701,SIXTH AVE
4460,8376000,,1702,SIXTH AVE
11685,7691001,,1703,SIXTH AVE
4459,8375000,,1706,SIXTH AVE
3991,7690001,,1707,SIXTH AVE
4458,8374000,,1708,SIXTH AVE
3997,7696000,,1709,SIXTH AVE
9071,7697001,,1711,SIXTH AVE
4457,8373000,,1712,SIXTH AVE
4456,8372000,,1714,SIXTH AVE
3999,7698000,,1715,SIXTH AVE
4005,7704000,,1717,SIXTH AVE
4004,7703000,,1719,SIXTH AVE
4003,7702000,,1721,SIXTH AVE
4454,8370000,,1722,SIXTH AVE
4455,8370001,,1726,SIXTH AVE
3950,7626000,,1801,SIXTH AVE
3949,7625000,,1805,SIXTH AVE
3951,7627000,,1807,SIXTH AVE
8754,1279000,,39,SIXTH ST
406,1280000,,49,SIXTH ST
83,376000,,50,SIXTH ST
420,1315100,,57,SIXTH ST
422,1320002,,61,SIXTH ST
424,1321001,,67,SIXTH ST
9323,628000,,68,SIXTH ST
423,1321000,,71,SIXTH ST
393,1251000,,81,SIXTH ST
394,1252000,,93,SIXTH ST
315,950000,,140,SIXTH ST
313,920000,,168,SIXTH ST
314,920000,,168,SIXTH ST
311,920000,,188,SIXTH ST
312,920000,,188,SIXTH ST
2881,5474000,,210,SIXTH ST
2882,5475000,,214,SIXTH ST
494,1434000,,219,SIXTH ST
3058,5809000,,222,SIXTH ST
495,1438000,,225,SIXTH ST
3059,5810000,,228/232,SIXTH ST
515,1462000,,233,SIXTH ST
9358,5797000,,258,SIXTH ST
3247,6165000,,301,SIXTH ST
3246,6165000,,301,SIXTH ST
8962,6141000,,306,SIXTH ST
3235,6144000,,310,SIXTH ST
3245,6160000,,313,SIXTH ST
3236,6145000,,314,SIXTH ST
3237,6147000,,320,SIXTH ST
3244,6158000,,321,SIXTH ST
3243,6156000,,325,SIXTH ST
3238,6150000,,330,SIXTH ST
3242,6155000,,331,SIXTH ST
3241,6154000,,333,SIXTH ST
3240,6153000,,337,SIXTH ST
3239,6152000,,340,SIXTH ST
3639,6759000,,401,SIXTH ST
3645,6766000,,402,SIXTH ST
3646,6768000,,408,SIXTH ST
3638,6758000,,413,SIXTH ST
3647,6770000,,414,SIXTH ST
3648,6771000,,416,SIXTH ST
3637,6757000,,417,SIXTH ST
3636,6756000,,421,SIXTH ST
3649,6772001,,422,SIXTH ST
3830,7073000,,423,SIXTH ST
3831,7075001,,425,SIXTH ST
3819,7049000,,428,SIXTH ST
3827,7062000,,434,SIXTH ST
3834,7078000,,435,SIXTH ST
3833,7077000,,439,SIXTH ST
3828,7065000,,442,SIXTH ST
3832,7076000,,443,SIXTH ST
4622,8569000,,504,SIXTH ST
4623,8571000,,512,SIXTH ST
4624,8572000,,516,SIXTH ST
4627,8583000,,520,SIXTH ST
4629,8588000,,538,SIXTH ST
4632,8598000,,550,SIXTH ST
4614,8556001,,555,SIXTH ST
4615,8557000,,595,SIXTH ST
6374,10861000,,601,SIXTH ST
6418,10970000,,610,SIXTH ST
6417,10970000,,610,SIXTH ST
8719,17240000,,611,SIXTH ST
8720,17240000,,611,SIXTH ST
6421,10972000,,612,SIXTH ST
6414,10951000,,624,SIXTH ST
6380,10878000,,633,SIXTH ST
6415,10955000,,640,SIXTH ST
11784,10908000,,700,SIXTH ST
6403,10909000,,704,SIXTH ST
6381,10884000,,705,SIXTH ST
6404,10910000,,710,SIXTH ST
6401,10907001,,715,SIXTH ST
6405,10911000,,716,SIXTH ST
6406,10913000,,728,SIXTH ST
6400,10905000,,733,SIXTH ST
6399,10904000,,741,SIXTH ST
6397,10903000,,765,SIXTH ST
6398,10903000,,775,SIXTH ST
6924,11704000,,801,SIXTH ST
6926,11705000,,807,SIXTH ST
6932,11711000,,809,SIXTH ST
6933,11712000,,813,SIXTH ST
6936,11715000,,815,SIXTH ST
6937,11716000,,817,SIXTH ST
6940,11719000,,821,SIXTH ST
6941,11720000,,823,SIXTH ST
6944,11723000,,825,SIXTH ST
6945,11724000,,827,SIXTH ST
9262,11857000,,830,SIXTH ST
6948,11727000,,831,SIXTH ST
6949,11728000,,837,SIXTH ST
6952,11731000,,841,SIXTH ST
6977,11757000,,903,SIXTH ST
6976,11756000,,907,SIXTH ST
6973,11753000,,911,SIXTH ST
6972,11752000,,915,SIXTH ST
6969,11748000,,919,SIXTH ST
6968,11747000,,923,SIXTH ST
6965,11744000,,925,SIXTH ST
6964,11743000,,927,SIXTH ST
6961,11740000,,929,SIXTH ST
6960,11739000,,931,SIXTH ST
6954,11733000,,935,SIXTH ST
6953,11732000,,939,SIXTH ST
6002,10418000,,15,SMOKEY SMITH PL
6006,10419000,,18,SMOKEY SMITH PL
7054,12342000,,,SOUTH DYKE RD
7055,12342000,,,SOUTH DYKE RD
6991,12291000,,30,SOUTH DYKE RD
7092,12376000,,87,SOUTH DYKE RD
11805,12320000,13,700,SOUTH DYKE RD
11803,12320000,9,750,SOUTH DYKE RD
11804,12320000,,750,SOUTH DYKE RD
7049,12310050,,767,SOUTH DYKE RD
7048,12310049,,773,SOUTH DYKE RD
7047,12310048,,779,SOUTH DYKE RD
7037,12310038,,785,SOUTH DYKE RD
7036,12310037,,791,SOUTH DYKE RD
7035,12310036,,797,SOUTH DYKE RD
11801,12320000,3,800,SOUTH DYKE RD
11800,12320000,1,800,SOUTH DYKE RD
11802,12320000,5,800,SOUTH DYKE RD
7050,12320000,4,800,SOUTH DYKE RD
7052,12320000,6,800,SOUTH DYKE RD
7051,12320000,2,800,SOUTH DYKE RD
7025,12310026,,803,SOUTH DYKE RD
7024,12310025,,811,SOUTH DYKE RD
7023,12310024,,817,SOUTH DYKE RD
7012,12310013,,825,SOUTH DYKE RD
7011,12310012,,831,SOUTH DYKE RD
7010,12310011,,839,SOUTH DYKE RD
8187,14381000,,920,SOUTH DYKE RD
7141,12411001,,1124,SOUTH DYKE RD
7146,12415000,,1128,SOUTH DYKE RD
7145,12412004,,1179,SOUTH DYKE RD
7144,12412003,,1183,SOUTH DYKE RD
7143,12412002,,1191,SOUTH DYKE RD
7142,12412001,,1199,SOUTH DYKE RD
7153,12435000,,1209,SOUTH DYKE RD
7152,12434000,,1219,SOUTH DYKE RD
7151,12433000,,1223,SOUTH DYKE RD
7150,12432000,,1231,SOUTH DYKE RD
7149,12431000,,1233,SOUTH DYKE RD
7148,12430000,,1239,SOUTH DYKE RD
7147,12429000,,1263,SOUTH DYKE RD
7178,12440025,,1279,SOUTH DYKE RD
7177,12440024,,1283,SOUTH DYKE RD
7176,12440023,,1291,SOUTH DYKE RD
7175,12440022,,1299,SOUTH DYKE RD
7174,12440021,,1309,SOUTH DYKE RD
7173,12440020,,1319,SOUTH DYKE RD
7172,12440019,,1323,SOUTH DYKE RD
7171,12440018,,1331,SOUTH DYKE RD
7170,12440017,,1333,SOUTH DYKE RD
7169,12440016,,1338,SOUTH DYKE RD
7168,12440015,,1363,SOUTH DYKE RD
7167,12440014,,1369,SOUTH DYKE RD
7166,12440013,,1379,SOUTH DYKE RD
7165,12440012,,1383,SOUTH DYKE RD
7164,12440011,,1385,SOUTH DYKE RD
7444,12700532,,1389,SOUTH DYKE RD
7443,12700531,,1391,SOUTH DYKE RD
7442,12700530,,1395,SOUTH DYKE RD
7439,12700527,,1407,SOUTH DYKE RD
7438,12700526,,1411,SOUTH DYKE RD
7437,12700525,,1415,SOUTH DYKE RD
7494,12700582,,1419,SOUTH DYKE RD
7495,12700583,,1421,SOUTH DYKE RD
7496,12700584,,1423,SOUTH DYKE RD
7483,12700571,,1437,SOUTH DYKE RD
7482,12700570,,1439,SOUTH DYKE RD
7481,12700569,,1441,SOUTH DYKE RD
7480,12700568,,1443,SOUTH DYKE RD
7479,12700567,,1455,SOUTH DYKE RD
7478,12700566,,1457,SOUTH DYKE RD
7510,12700608,,1465,SOUTH DYKE RD
7163,12440010,,142,SPAGNOL ST
7162,12440009,,158,SPAGNOL ST
7161,12440008,,168,SPAGNOL ST
7205,12440052,,171,SPAGNOL ST
7160,12440007,,178,SPAGNOL ST
7159,12440006,,180,SPAGNOL ST
7204,12440051,,181,SPAGNOL ST
7158,12440005,,182,SPAGNOL ST
7230,12440077,,183,SPAGNOL ST
7157,12440004,,184,SPAGNOL ST
7231,12440078,,185,SPAGNOL ST
7156,12440003,,186,SPAGNOL ST
7155,12440002,,188,SPAGNOL ST
7154,12440001,,190,SPAGNOL ST
7126,12410028,,1147,SPARKS CRT
7125,12410027,,1150,SPARKS CRT
7127,12410029,,1155,SPARKS CRT
7124,12410026,,1158,SPARKS CRT
7128,12410030,,1163,SPARKS CRT
7123,12410025,,1166,SPARKS CRT
7129,12410031,,1171,SPARKS CRT
7122,12410024,,1174,SPARKS CRT
7130,12410032,,1179,SPARKS CRT
7121,12410023,,1182,SPARKS CRT
7131,12410033,,1187,SPARKS CRT
7120,12410022,,1190,SPARKS CRT
7132,12410034,,1195,SPARKS CRT
7053,12342000,,,SPRICE ST
7064,12351000,,110,SPRICE ST
7065,12352000,,111,SPRICE ST
7063,12350000,,114,SPRICE ST
7066,12353000,,115,SPRICE ST
7062,12349000,,118,SPRICE ST
7069,12354300,,118,SPRICE ST
7067,12354100,,119,SPRICE ST
7061,12348000,,122,SPRICE ST
7070,12355000,,123,SPRICE ST
7060,12347000,,126,SPRICE ST
7071,12356000,,127,SPRICE ST
7059,12346000,,130,SPRICE ST
7072,12357000,,131,SPRICE ST
7058,12345000,,134,SPRICE ST
7073,12358000,,135,SPRICE ST
7074,12359000,,139,SPRICE ST
7075,12360000,,143,SPRICE ST
3861,7269000,,4,SPRUCE ST
3859,7269000,,4,SPRUCE ST
3863,7269002,,6,SPRUCE ST
3867,7269002,,6,SPRUCE ST
3866,7269002,,6,SPRUCE ST
3865,7269002,,6,SPRUCE ST
3864,7269002,,6,SPRUCE ST
8927,7270000,,10,SPRUCE ST
3862,7269002,,10,SPRUCE ST
3868,7270000,,10,SPRUCE ST
3869,7270000,,10,SPRUCE ST
3856,7260000,,18,SPRUCE ST
694,2039000,,151,SPRUCE ST
3686,6826000,,810,ST. ANDREWS ST
3797,7010000,,815,ST. ANDREWS ST
3800,7013000,,817,ST. ANDREWS ST
3799,7012000,,819,ST. ANDREWS ST
3798,7011000,,821,ST. ANDREWS ST
3788,6993000,,901,ST. ANDREWS ST
3692,6837000,,906,ST. ANDREWS ST
3787,6992000,,907,ST. ANDREWS ST
3693,6838000,,908,ST. ANDREWS ST
3786,6991000,,909,ST. ANDREWS ST
3694,6840000,,910,ST. ANDREWS ST
3785,6990000,,911,ST. ANDREWS ST
11771,6856001,,1002,ST. ANDREWS ST
3703,6857000,,1010,ST. ANDREWS ST
3714,6875000,,1015,ST. ANDREWS ST
3713,6874000,,1021,ST. ANDREWS ST
3711,6871000,,1023,ST. ANDREWS ST
3704,6860000,,1024,ST. ANDREWS ST
3710,6868000,,1025,ST. ANDREWS ST
3705,6862000,,1032,ST. ANDREWS ST
3706,6863000,,1036,ST. ANDREWS ST
504,1448000,,403,ST. GEORGE ST
505,1449000,,405,ST. GEORGE ST
503,1446000,,407,ST. GEORGE ST
483,1423000,,410,ST. GEORGE ST
502,1445000,,415,ST. GEORGE ST
484,1424000,,416,ST. GEORGE ST
485,1425000,,418,ST. GEORGE ST
501,1444000,,419,ST. GEORGE ST
486,1426200,,420,ST. GEORGE ST
500,1443000,,501,ST. GEORGE ST
487,1427000,,502,ST. GEORGE ST
489,1428001,,504,ST. GEORGE ST
490,1429000,,506,ST. GEORGE ST
499,1441001,,509,ST. GEORGE ST
491,1430000,,510,ST. GEORGE ST
492,1431000,,512,ST. GEORGE ST
497,1440000,,513,ST. GEORGE ST
498,1440501,,515,ST. GEORGE ST
496,1439000,,517,ST. GEORGE ST
3523,6632000,,107,ST. PATRICK ST
3522,6631000,,109,ST. PATRICK ST
3507,6616002,,110,ST. PATRICK ST
3508,6617000,,112,ST. PATRICK ST
3521,6630000,,113,ST. PATRICK ST
3520,6629000,,115,ST. PATRICK ST
3510,6619000,,116,ST. PATRICK ST
3512,6621000,,118,ST. PATRICK ST
3518,6627000,,119,ST. PATRICK ST
3519,6628000,,121,ST. PATRICK ST
3548,6656000,,206,ST. PATRICK ST
3568,6679001,,209,ST. PATRICK ST
3550,6658000,,210,ST. PATRICK ST
3567,6678000,,211,ST. PATRICK ST
3551,6659000,,212,ST. PATRICK ST
3566,6676000,,213,ST. PATRICK ST
3552,6660000,,214,ST. PATRICK ST
9275,6661000,,216,ST. PATRICK ST
3565,6675000,,217,ST. PATRICK ST
9094,6662000,,218,ST. PATRICK ST
3555,6663000,,220,ST. PATRICK ST
3564,6674000,,221,ST. PATRICK ST
3556,6664000,,226,ST. PATRICK ST
3563,6673000,,227,ST. PATRICK ST
9302,6669000,,228,ST. PATRICK ST
7772,13103001,,310,STANLEY ST
7771,13103000,,314,STANLEY ST
8110,13919000,,315,STANLEY ST
7774,13104001,,316,STANLEY ST
7773,13104000,,318,STANLEY ST
7775,13105000,,326,STANLEY ST
8130,13963000,,83,STAR CRES
8127,13963000,,89,STAR CRES
8126,13963000,,89,STAR CRES
8129,13963000,,89,STAR CRES
8128,13963000,,89,STAR CRES
8143,13964013,,107,STAR CRES
8154,13964024,,108,STAR CRES
8144,13964014,,117,STAR CRES
8155,13964025,,118,STAR CRES
8145,13964015,,127,STAR CRES
8156,13964026,,128,STAR CRES
8157,13964027,,132,STAR CRES
8146,13964016,,133,STAR CRES
8147,13964017,,137,STAR CRES
8158,13964028,,138,STAR CRES
8159,13964029,,152,STAR CRES
8148,13964018,,153,STAR CRES
8160,13964030,,162,STAR CRES
8149,13964019,,163,STAR CRES
8150,13964020,,167,STAR CRES
8161,13964031,,168,STAR CRES
8162,13964032,,172,STAR CRES
8151,13964021,,173,STAR CRES
8163,13964033,,178,STAR CRES
8164,13964034,,182,STAR CRES
8152,13964022,,183,STAR CRES
8153,13964023,,187,STAR CRES
8165,13964035,,188,STAR CRES
2972,5634000,,235,STEWARDSON WAY
3363,6322000,,301,STEWARDSON WAY
3369,6343000,,320A,STEWARDSON WAY
3370,6344000,,320B,STEWARDSON WAY
4376,8114000,,1505,STEWARDSON WAY
1288,3373000,,305,STRAND AVE
1289,3374000,,307,STRAND AVE
1272,3353000,,308,STRAND AVE
1273,3354000,,310/312,STRAND AVE
1290,3375000,,311,STRAND AVE
1274,3356000,,314,STRAND AVE
1291,3376000,,315,STRAND AVE
1275,3357000,,316,STRAND AVE
1292,3377000,,317,STRAND AVE
1276,3358000,,318,STRAND AVE
1277,3359000,,320,STRAND AVE
1293,3378000,,321,STRAND AVE
1278,3360000,,322,STRAND AVE
1279,3361000,,324,STRAND AVE
1294,3379000,,325,STRAND AVE
1280,3362000,,326,STRAND AVE
1281,3363000,,328,STRAND AVE
1295,3380000,,329,STRAND AVE
1282,3364000,,330,STRAND AVE
1296,3381000,,331,STRAND AVE
1283,3365000,,332,STRAND AVE
1297,3382000,,333,STRAND AVE
1284,3366000,,334,STRAND AVE
1285,3367000,,336,STRAND AVE
1298,3383000,,337,STRAND AVE
1286,3368000,,338,STRAND AVE
2437,4788000,,808,SURREY ST
2438,4789000,,812,SURREY ST
2439,4790000,,814,SURREY ST
2473,4824000,,817,SURREY ST
2440,4791000,,818,SURREY ST
2472,4823000,,819,SURREY ST
2441,4792000,,820,SURREY ST
2471,4822000,,823,SURREY ST
2442,4793000,,824,SURREY ST
2470,4821000,,827,SURREY ST
2443,4794000,,828,SURREY ST
2469,4820000,,831,SURREY ST
2444,4795000,,832,SURREY ST
2468,4819000,,835,SURREY ST
2445,4796000,,836,SURREY ST
2467,4818000,,901,SURREY ST
2446,4797000,,902,SURREY ST
2466,4817000,,905,SURREY ST
2447,4798000,,906,SURREY ST
2448,4799000,,908,SURREY ST
2465,4816000,,909,SURREY ST
2449,4800000,,910,SURREY ST
2464,4815000,,911,SURREY ST
2450,4801000,,912,SURREY ST
2451,4802000,,914,SURREY ST
2463,4814000,,915,SURREY ST
2462,4813000,,917,SURREY ST
2452,4803000,,918,SURREY ST
2461,4812000,,919,SURREY ST
2453,4804000,,920,SURREY ST
2460,4811000,,921,SURREY ST
2454,4805000,,922,SURREY ST
2459,4810000,,923,SURREY ST
2455,4806000,,924,SURREY ST
2458,4809000,,925,SURREY ST
2457,4808000,,927,SURREY ST
2456,4807000,,928,SURREY ST
7193,12440040,,133,SUZUKI ST
7194,12440041,,143,SUZUKI ST
7195,12440042,,159,SUZUKI ST
7196,12440043,,163,SUZUKI ST
7197,12440044,,171,SUZUKI ST
7216,12440063,,180,SUZUKI ST
7198,12440045,,181,SUZUKI ST
7217,12440064,,182,SUZUKI ST
7199,12440046,,183,SUZUKI ST
7200,12440047,,185,SUZUKI ST
7218,12440065,,186,SUZUKI ST
7201,12440048,,187,SUZUKI ST
7219,12440066,,188,SUZUKI ST
7202,12440049,,189,SUZUKI ST
7203,12440050,,199,SUZUKI ST
7297,12497004,,208,SUZUKI ST
7298,12497005,,212,SUZUKI ST
7252,12489007,,213,SUZUKI ST
7299,12497006,,216,SUZUKI ST
7253,12489008,,219,SUZUKI ST
7300,12497007,,220,SUZUKI ST
7301,12497008,,224,SUZUKI ST
7254,12489009,,225,SUZUKI ST
7302,12497009,,228,SUZUKI ST
7255,12489010,,231,SUZUKI ST
7303,12497010,,232,SUZUKI ST
7304,12497011,,236,SUZUKI ST
7260,12489015,,239,SUZUKI ST
7305,12497012,,240,SUZUKI ST
7306,12497013,,244,SUZUKI ST
7261,12489016,,245,SUZUKI ST
9238,12553003,,1085,TANAKA CRT
11796,12554000,,1135,TANAKA CRT
6572,11307000,,32,TENTH AVE
6571,11306001,,38,TENTH AVE
6569,11305000,,42,TENTH AVE
6570,11306000,,46,TENTH AVE
6557,11287000,,50,TENTH AVE
6558,11288000,,52,TENTH AVE
6559,11290001,,54,TENTH AVE
6659,11432000,,108,TENTH AVE
6660,11433000,,112,TENTH AVE
6661,11434000,,116,TENTH AVE
6662,11435000,,120,TENTH AVE
