BLDG_ID,MAPREF,UNITNUM,STRNUM,STRNAM,NUM_B_GRND,NUM_A_GRND,NUM_MEZZ,SQM_SITCVR,SQM_FTPRNT,NUM_RES,SQM_B_GRND,SQM_A_GRND
3495,6605000,,119,FOURTH AVE,1,2,0,94.76,94.76,1,94.76,134.52
3469,6502000,,120,FOURTH AVE,1,3,0,157.28,157.28,2,140.28,350.52
3494,6604000,,125,FOURTH AVE,1,1,0,168.25,168.25,1,60.57,168.25
3468,6501000,,126,FOURTH AVE,1,2,0,138.98,138.98,1,22.58,242.57
3493,6603000,,127,FOURTH AVE,1,2,0,93.55,93.55,1,35.95,179.12
3458,6490000,,128,FOURTH AVE,1,2,0,114.83,114.83,1,96.62,215.63
3544,6652000,,205,FOURTH AVE,1,2,0,120.87,120.87,1,120.87,203.92
3543,6651000,,207,FOURTH AVE,1,1,0,98.48,98.48,1,97.92,98.48
3446,6478000,,208,FOURTH AVE,1,1,0,98.85,98.85,1,98.85,98.85
3542,6650000,,209,FOURTH AVE,1,2,0,180.32,168.62,1,61.13,343.37
3451,6483000,,212,FOURTH AVE,1,2,0,131.64,131.64,2,127.93,251.86
8865,6649000,,213,FOURTH AVE,0,2,0,257.25,234.21,2,0,371.61
3450,6482000,,214,FOURTH AVE,1,1,0,105.63,105.63,1,6.13,105.63
3540,6648000,,217,FOURTH AVE,1,2,0,93.65,93.65,1,52.12,135.45
3449,6481000,,218,FOURTH AVE,1,2,0,95.69,95.69,2,95.69,130.81
3434,6468000,,222,FOURTH AVE,1,1,0,93.46,93.46,1,93.46,93.46
3539,6647000,,223,FOURTH AVE,1,2,0,101.36,101.36,1,91.42,185.71
3435,6468001,,224,FOURTH AVE,0,2,0,69.77,50.26,1,0,120.03
3538,6646000,,225,FOURTH AVE,1,2,0,130.81,130.81,3,21.18,217.76
3433,6467000,,226,FOURTH AVE,1,2,0,116.13,116.13,2,90.77,149.95
3436,6469000,,228,FOURTH AVE,0,2,0,57.88,57.88,1,0,106.93
3537,6645000,,229,FOURTH AVE,1,1,0,134.43,134.43,1,92.16,134.43
3432,6466200,,230,FOURTH AVE,0,2,0,72.74,69.03,1,0,141.77
3431,6466100,,232,FOURTH AVE,0,2,0,68.84,66.61,1,0,135.45
3535,6643000,,233,FOURTH AVE,1,2,0,101.91,101.91,1,101.91,137.96
3430,6464000,,234,FOURTH AVE,1,2,0,141.31,141.31,1,61.87,261.52
3429,6463000,,236,FOURTH AVE,1,2,0,121.33,121.33,1,120.22,241.55
3588,6701000,,301,FOURTH AVE,1,2,0,111.02,104.14,1,100.61,215.16
9212,6700000,,307,FOURTH AVE,1,2,0,118.82,118.82,2,118.82,201.14
3587,6699000,,309,FOURTH AVE,1,2,0,92.35,92.35,2,74.69,158.59
3586,6698000,,315,FOURTH AVE,1,3,0,153.29,153.29,2,153.29,357.12
8879,6072100,,316,FOURTH AVE,1,2,0,147.9,130.16,2,147.9,259.01
3623,6732002,,317,FOURTH AVE,1,2,0,103.96,103.96,1,102.94,206.9
3622,6732001,,321,FOURTH AVE,1,3,0,127.74,127.74,1,85.84,272.76
3624,6733000,,403,FOURTH AVE,1,2,0,114.64,114.64,8,114.64,229.28
3625,6734000,,405,FOURTH AVE,1,2,0,139.82,139.82,1,27.59,244.52
3631,6741000,,411,FOURTH AVE,0,2,0,125.51,125.51,1,0,157.1
8963,6177100,,500,FOURTH AVE,1,2,0,104.05,104.05,1,59.64,189.62
3635,6755000,,501,FOURTH AVE,1,1,0,375.51,375.51,0,375.51,375.51
3656,6779000,,609,FOURTH AVE,1,2,0,115.66,115.66,1,95.32,210.98
3230,6132000,,610,FOURTH AVE,1,2,0,82.13,82.13,1,79.53,112.32
3229,6130000,,612,FOURTH AVE,1,2,0,84.73,84.73,2,84.73,127.09
3228,6129000,,614,FOURTH AVE,1,2,0,116.5,116.5,2,116.5,233
3650,6773000,,615,FOURTH AVE,1,2,0,81.2,81.2,1,80.08,161.28
3659,6782000,,617,FOURTH AVE,1,2,0,89.65,89.65,1,88.63,138.98
3658,6781000,,619,FOURTH AVE,1,2,0,156.63,156.63,1,139.91,295.99
3428,6460000,,700,FOURTH AVE,0,3,0,1177.92,1177.92,56,0,3533.75
3671,6800000,,727,FOURTH AVE,0,2,0,296.17,296.17,10,0,510.22
3418,6435000,,740,FOURTH AVE,0,4,0,419.64,419.64,17,0,1417.51
3679,6811501,,809,FOURTH AVE,0,2,0,119.01,119.01,1,,188.13
11761,6811501,,809,FOURTH AVE,0,0,0,0,0,0,0,0
3405,6405000,,814,FOURTH AVE,1,3,0,1224.46,1224.46,54,0,3673.39
3680,6815000,,815,FOURTH AVE,0,4,0,1053.06,276.85,33,0,2967.42
3689,6833000,,905,FOURTH AVE,1,3,0,970.47,970.47,42,0,2911.4
3348,6298000,,1010,FOURTH AVE,1,2,0,93.65,93.65,1,93.65,131.36
3697,6850000,,1011,FOURTH AVE,1,3,0,970.74,970.74,36,0,2912.23
3347,6297000,,1012,FOURTH AVE,0,3,0,405.43,405.43,17,0,1216.29
3696,6846000,,1021,FOURTH AVE,1,3,0,942.59,942.59,42,0,2827.78
3343,6293000,,1026,FOURTH AVE,1,3,0,568.57,561.69,26,568.85,1698.82
3695,6842001,,1033,FOURTH AVE,1,3,0,964.33,964.33,41,0,2893
3342,6291000,,1040,FOURTH AVE,1,3,0,936.46,936.46,30,936.46,2809.39
3390,6385000,,1108,FOURTH AVE,0,2,0,119.84,85.47,1,0,205.32
3724,6892000,,1109,FOURTH AVE,0,2,0,265.8,265.8,4,0,531.59
3389,6384000,,1112,FOURTH AVE,1,2,0,70.7,70.7,1,70.7,93.74
3723,6890000,,1115,FOURTH AVE,1,3,0,809.56,809.56,35,0,2428.67
3388,6383000,,1116,FOURTH AVE,1,1,0,97.64,97.64,2,72.56,97.64
3734,6907000,,1205,FOURTH AVE,1,3,0,739.69,739.69,33,94.67,2219.08
3373,6360000,,1208,FOURTH AVE,1,1,0,75.07,75.07,2,75.07,75.07
3378,6366000,,1212,FOURTH AVE,1,1,0,153.75,153.75,3,77.39,153.75
3379,6367000,,1214,FOURTH AVE,1,1,0,78.97,78.97,2,78.97,78.97
3737,6912000,,1215,FOURTH AVE,1,2,0,157.56,157.56,4,26.01,315.13
3383,6371000,,1216,FOURTH AVE,1,1,0,153.75,153.75,3,79.25,153.75
3740,6919000,,1217,FOURTH AVE,0,1,0,104.61,104.61,1,0,104.61
3741,6920000,,1219,FOURTH AVE,1,1,0,78.87,78.87,1,78.87,78.87
3742,6921000,,1221,FOURTH AVE,0,2,0,101.82,101.91,2,0,179.95
3747,6928000,,1301,FOURTH AVE,1,2,0,93.65,93.65,4,93.65,125.98
3746,6927000,,1303,FOURTH AVE,1,2,0,94.39,94.39,2,94.39,159.24
11681,6926000,2,1305,FOURTH AVE,1,2,0,78.5,78.5,2,78.5,143.35
102,416000,,45,FOURTH ST,0,5,0,749.17,408.59,40,0,3064.69
414,1307000,,52,FOURTH ST,0,12,0,602.48,517.19,77,0,6386.43
103,418000,,53,FOURTH ST,0,3,0,265.33,265.33,10,0,795.99
480,1420000,,210,FOURTH ST,1,1,0,109.25,109.25,1,72.09,109.25
2869,5460000,,211,FOURTH ST,1,2,0,139.91,139.91,1,138.98,264.96
481,1421000,,214,FOURTH ST,1,2,0,130.44,130.44,2,130.44,242.76
2870,5462000,,215,FOURTH ST,1,2,0,111.11,105.07,1,94.67,208.01
8802,1422100,,218,FOURTH ST,1,2,0,213.03,213.03,2,74.79,393.91
2871,5463000,,219,FOURTH ST,1,2,0,85.01,85.01,1,85.01,129.23
3061,5814000,,223,FOURTH ST,1,2,0,125.51,125.51,2,124.21,178.47
3062,5815000,,225,FOURTH ST,1,2,0,84.08,82.22,4,82.22,125.42
3063,5816000,,229,FOURTH ST,1,2,0,169.08,169.08,2,263.1,230.86
3065,5818000,,233,FOURTH ST,1,2,0,81.01,81.01,1,81.01,162.02
3064,5817000,,239,FOURTH ST,0,2,0,117.34,117.34,3,0,213.77
3217,6114000,,308,FOURTH ST,1,2,0,130.81,130.81,1,91.79,165.09
3216,6113000,,312,FOURTH ST,0,1,0,92.44,92.44,1,0,92.44
3196,6089000,,313,FOURTH ST,1,3,0,141.12,141.12,3,141.12,295.71
3215,6112000,,316,FOURTH ST,1,3,0,119.94,119.94,2,79.43,269.05
3194,6086000,,317,FOURTH ST,1,2,0,110,110,2,109.35,158.86
3214,6111000,,318,FOURTH ST,1,2,0,112.97,112.97,1,96.25,209.22
3191,6083000,,319,FOURTH ST,1,2,0,120.68,119.84,2,118.82,208.66
3213,6110000,,320,FOURTH ST,1,2,0,107.02,107.02,2,101.45,172.8
3190,6082000,,323,FOURTH ST,1,2,0,94.48,94.48,1,89.19,184.41
3212,6109000,,324,FOURTH ST,1,2,0,130.06,130.06,2,130.06,185.16
3188,6080000,,325,FOURTH ST,1,2,0,146.14,146.14,1,76.83,263.94
3211,6108000,,326,FOURTH ST,0,2,0,102.66,102.66,1,0,151.15
3187,60791001,,327,FOURTH ST,1,2,0,110.83,110.83,1,109.07,219.9
3210,6107000,,328,FOURTH ST,1,3,0,137.59,137.59,8,135.45,296.08
3209,6106000,,330,FOURTH ST,1,2,0,104.05,104.05,3,96.62,200.67
3185,6077000,,331,FOURTH ST,1,2,0,84.17,84.17,1,57.51,127.65
11728,6105000,,332,FOURTH ST,1,2,1,149.27,149.27,2,51.37,274.22
3207,6104000,,334,FOURTH ST,1,2,0,113.9,113.9,1,113.9,196.58
3183,6076000,,335,FOURTH ST,1,2,0,90.12,90.12,1,69.21,159.33
3182,6074000,,337,FOURTH ST,1,2,0,129.04,129.04,1,125.23,261.71
3626,6735000,,410,FOURTH ST,1,2,0,103.12,103.12,1,100.8,143.81
3606,6719000,,411,FOURTH ST,1,2,0,95.23,95.23,1,82.03,153.85
3627,6736000,,412,FOURTH ST,1,2,0,102.75,102.75,1,100.8,143.44
3607,6720000,,413,FOURTH ST,1,2,0,178.19,178.19,1,68.56,265.15
3628,6737000,,414,FOURTH ST,1,2,0,76.37,76.37,1,2.23,147.34
3629,6738000,,416,FOURTH ST,1,1,0,117.43,117.43,2,123.1,117.43
3610,6721502,,417,FOURTH ST,1,2,0,100.34,100.34,1,100.34,146.23
3630,6739000,,418,FOURTH ST,1,2,0,114.83,114.83,2,114.83,176.05
3611,6722000,,419,FOURTH ST,0,2,0,192.31,147.72,2,0,340.03
3612,6723000,,423,FOURTH ST,1,2,0,76.55,76.55,1,75.81,152.36
3850,7097000,,424,FOURTH ST,1,2,0,103.96,103.96,1,102.1,145.3
3613,6724000,,427,FOURTH ST,1,2,0,72.93,72.93,1,65.96,137.5
3849,7096000,,428,FOURTH ST,1,3,0,120.12,120.12,4,119.57,331.66
3848,7095000,,430,FOURTH ST,1,2,0,109.63,109.63,2,109.63,144.74
3615,6726000,,431,FOURTH ST,1,2,0,93.09,93.09,1,93.09,114.83
3847,7094000,,438,FOURTH ST,1,2,0,111.67,111.67,1,111.67,150.6
3616,6727000,,439,FOURTH ST,1,2,0,92.35,92.35,1,42.36,177.07
4595,8536000,,504,FOURTH ST,1,2,0,128.02,128.02,1,128.02,214.98
11856,8530000,,505,FOURTH ST,0,2,1,83.28,83.28,1,0,153.36
4576,8516000,,509,FOURTH ST,1,2,0,123.38,123.38,2,123.38,246.75
4596,8538000,,510,FOURTH ST,1,2,0,107.02,107.02,1,78.04,130.53
4597,8539000,,512,FOURTH ST,1,2,0,70.79,70.79,1,70.79,140.38
4598,8540000,,514,FOURTH ST,1,2,0,138.98,138.98,1,138.98,187.29
4575,8515000,,515,FOURTH ST,1,2,0,123.47,123.47,1,121.15,163.79
4599,8541000,,516,FOURTH ST,1,2,0,110.28,110.28,1,84.26,194.54
4600,8542000,,518,FOURTH ST,1,1,0,112.04,112.04,1,102.29,112.04
4601,8543000,,520,FOURTH ST,1,1,0,152.55,152.55,1,149.11,152.55
4602,8544000,,526,FOURTH ST,1,2,0,126.81,126.81,1,125.98,253.63
9250,8546100,,528,FOURTH ST,1,2,0,78.32,78.32,1,39.21,146.97
6302,10781000,,609,FOURTH ST,1,1,0,91.32,91.32,1,88.44,91.32
6355,10840000,,610,FOURTH ST,1,2,0,162.02,154.87,2,91.79,265.7
6301,10780000,,613,FOURTH ST,1,1,0,122.63,122.63,2,122.63,122.63
6356,10841000,,614,FOURTH ST,1,2,0,120.03,111.48,1,111.48,231.51
6357,10842000,,616,FOURTH ST,1,2,0,123.93,123.93,1,85.94,171.22
6358,10843000,,618,FOURTH ST,1,2,0,109.72,109.72,1,108.6,146.14
6292,10771000,,621,FOURTH ST,1,2,0,126.07,126.07,1,105.91,186.36
6283,10763000,,623,FOURTH ST,1,2,0,132.76,132.76,1,132.76,202.53
6360,10845000,,626,FOURTH ST,1,1,0,95.32,95.32,1,93.27,95.32
6282,10762000,,629,FOURTH ST,1,2,0,107.12,107.12,1,107.12,144.56
6154,10632000,,705,FOURTH ST,1,2,0,90.12,90.12,2,89.37,103.49
6155,10633000,,707,FOURTH ST,1,1,0,112.04,112.04,1,110.18,112.04
6326,10806000,,710,FOURTH ST,1,1,0,93.18,93.18,2,91.79,93.18
9174,10669000,,711,FOURTH ST,1,2,0,147.44,147.44,2,102.29,259.2
9237,10808000,,712,FOURTH ST,1,2,0,63.36,63.36,1,62.43,125.79
6328,10809000,,714,FOURTH ST,1,2,0,83.24,83.24,1,81.01,124.49
6191,10670000,,715,FOURTH ST,1,2,0,162.77,156.26,2,80.18,278.34
6329,10810000,,718,FOURTH ST,1,1,0,92.35,92.35,2,92.35,92.35
6330,10811000,,720,FOURTH ST,1,3,0,113.71,113.71,3,62.43,197.51
6229,10708000,,723,FOURTH ST,1,2,0,104.05,104.05,1,104.05,134.24
6331,10812000,,724,FOURTH ST,1,2,0,101.82,101.82,1,75.34,142.7
6332,10813000,,726,FOURTH ST,1,1,0,134.99,134.99,1,88.07,134.99
6230,10709000,,727,FOURTH ST,1,2,0,124.58,124.58,2,88.26,212.84
6333,10814000,,728,FOURTH ST,0,2,0,119.94,119.94,1,0,182.09
6334,10815000,,730,FOURTH ST,0,1,0,89,89,1,0,89
6231,10710000,,731,FOURTH ST,1,2,0,127.93,127.93,1,65.22,234.95
6232,10711000,,735,FOURTH ST,1,2,0,106.28,106.28,1,106.28,194.54
6233,10712000,,737,FOURTH ST,1,2,0,141.58,141.58,0,141.58,188.96
6842,11620000,,801,FOURTH ST,1,2,0,81.29,81.29,1,81.29,112.41
6875,11655000,,802,FOURTH ST,1,1,0,100.06,100.06,1,100.06,100.06
6843,11621000,,805,FOURTH ST,1,2,0,82.22,82.22,2,82.22,113.81
9160,11654000,,806,FOURTH ST,1,2,0,102.56,102.56,2,49.98,195.1
6852,11630000,,807,FOURTH ST,1,2,0,95.41,95.41,1,95.41,134.9
6853,11631000,,811,FOURTH ST,1,1,0,128.11,128.11,1,128.11,128.11
6876,11656000,,812,FOURTH ST,0,2,0,181.07,171.87,3,0,352.94
6877,11657000,,816,FOURTH ST,1,2,0,176.7,176.7,1,119.19,199.65
6854,11632000,,817,FOURTH ST,1,1,0,66.05,66.05,1,66.05,66.05
6878,11658000,,818,FOURTH ST,1,2,0,128.95,128.95,1,71.54,232.72
6879,11659000,,820,FOURTH ST,1,2,0,76.27,76.27,1,76.27,100.71
6855,11633000,,821,FOURTH ST,1,1,0,87.51,87.51,1,87.51,87.51
6880,11660000,,822,FOURTH ST,1,2,0,94.11,94.11,1,94.11,126.07
6864,11642000,,823,FOURTH ST,0,2,0,148.74,148.74,2,0,236.53
6881,11661000,,824,FOURTH ST,0,1,0,94.2,94.2,1,0,94.2
6882,11662000,,826,FOURTH ST,1,2,0,121.24,121.24,1,88.16,242.48
6865,11643000,,827,FOURTH ST,1,2,0,95.23,95.23,1,95.23,124.03
6883,11663000,,828,FOURTH ST,1,2,0,113.06,113.06,1,93.37,206.34
6884,11664000,,830,FOURTH ST,1,2,0,86.03,86.03,1,86.03,141.58
6885,11665000,,832,FOURTH ST,0,3,0,149.02,116.13,2,0,306.77
11666,11644000,,833,FOURTH ST,1,2,0,90.82,90.82,2,50.38,173.34
6886,11666000,,834,FOURTH ST,1,1,0,101.91,101.91,1,101.91,101.91
6867,11645000,,837,FOURTH ST,1,2,0,93.65,93.65,1,93.65,133.13
6887,11667000,,838,FOURTH ST,1,1,0,79.9,79.9,2,75.72,79.9
6793,11570000,,841,FOURTH ST,1,1,0,117.15,117.15,1,117.15,117.15
6888,11668000,,842,FOURTH ST,1,1,0,81.01,81.01,1,81.01,81.01
6889,11669000,,902,FOURTH ST,1,2,0,83.24,83.24,2,83.24,113.34
6890,11670501,,904,FOURTH ST,1,2,0,101.26,101.26,1,101.26,173.54
6811,11588000,,905,FOURTH ST,1,1,0,99.22,99.22,1,99.22,99.22
6891,11670502,,906,FOURTH ST,1,2,0,115.01,115.01,1,111.3,191.84
6892,11672000,,912,FOURTH ST,1,2,0,99.03,95.13,1,80.27,194.17
6893,11673000,,914,FOURTH ST,1,1,0,79.15,79.15,1,79.15,79.15
6894,11674000,,918,FOURTH ST,1,1,0,92.9,92.9,1,92.9,92.9
6895,11675000,,920,FOURTH ST,1,1,0,95.69,95.69,1,95.69,95.69
6813,11590000,,921,FOURTH ST,1,1,0,67.45,67.45,1,67.45,67.45
6814,11591000,,923,FOURTH ST,1,2,0,67.91,67.91,1,67.91,99.13
6896,11676000,,924,FOURTH ST,1,1,0,113.81,113.81,1,113.71,113.81
11857,11677000,,926,FOURTH ST,1,2,1,86.13,86.13,1,79.58,130.97
6830,11608000,,929,FOURTH ST,1,2,0,73.39,73.39,1,73.39,100.8
6898,11678000,,930,FOURTH ST,1,1,0,78.04,78.04,1,78.04,78.04
6831,11609000,,931,FOURTH ST,0,2,0,151.06,119.66,2,0,264.96
6832,11610000,,933,FOURTH ST,1,1,0,96.34,96.34,1,93.74,96.34
8779,11611000,,935,FOURTH ST,0,2,0,138.8,135.17,2,0,262.92
6899,11679000,,938,FOURTH ST,0,2,0,183.76,119.75,3,0,303.51
679,1713000,,215,FRANCIS WAY,0,2,1,411.84,411.84,0,0,576.18
9075,1713000,,225,FRANCIS WAY,0,4,0,1930.06,1837.16,72,0,7115.91
9282,1711500,,240,FRANCIS WAY,0,4,0,891.59,891.59,36,0,3484.79
8731,1714000,55-59,245,FRANCIS WAY,1,2,0,360.65,360.65,5,33.63,719.81
8725,1714000,21-25,245,FRANCIS WAY,1,2,0,352.29,352.29,5,56.95,702.63
8726,1714000,26-33,245,FRANCIS WAY,1,2,0,562.06,562.06,8,91.97,1117.34
8729,1714000,44-48,245,FRANCIS WAY,1,2,0,369.75,369.75,5,32.7,733.1
8722,1714000,1-4,245,FRANCIS WAY,1,2,0,285.86,285.86,4,47.47,568.29
8723,1714000,5-12,245,FRANCIS WAY,1,2,0,562.81,562.81,8,94.95,1122.18
8732,1714000,Amenity,245,FRANCIS WAY,1,1,0,226.5,226.5,0,226.5,226.5
8727,1714000,34-38,245,FRANCIS WAY,1,2,0,362.04,362.04,5,33.63,721.21
8724,1714000,13-20,245,FRANCIS WAY,1,2,0,560.48,560.48,8,91.97,1115.86
8730,1714000,49-54,245,FRANCIS WAY,1,2,0,432.46,432.46,6,41.62,862.51
8728,1714000,39-43,245,FRANCIS WAY,1,2,0,362.04,362.04,5,33.63,721.21
9281,1711500,,250,FRANCIS WAY,0,4,0,1375.89,1366.42,54,0,5281.72
8897,1711500,,270,FRANCIS WAY,0,4,0,1017.01,1017.01,39,0,3806.7
8892,1711500,,290,FRANCIS WAY,0,4,0,904.69,904.69,37,0,3589.4
11932,1612005,,295,FRANCIS WAY,0,17,1,2331,2331,167,0,12380.4
8186,14205000,,1,FRONT ST,0,2,0,73.95,34.47,0,0,108.42
9375,14206000,,1,FRONT ST,0,1,1,50.44,50.44,0,0,50.44
8185,14202000,,2,FRONT ST,0,1,0,42.36,42.36,0,0,42.36
517,1490001,,11,FRONT ST,0,1,0,154.4,154.4,0,0,154.4
8184,14171000,,118,FRONT ST,0,1,0,44.59,44.59,0,0,44.59
8183,14171000,,160,FRONT ST,0,1,0,486.07,486.07,0,0,486.07
51,253001,,535,FRONT ST,0,2,0,308.9,308.9,0,0,617.81
50,253000,,553,FRONT ST,0,2,0,367.9,367.9,0,0,735.79
47,250000,,611,FRONT ST,0,4,0,361.39,361.39,0,0,1339.38
36,235000,,707,FRONT ST,0,4,0,136.01,136.01,0,0,544.04
8936,14589000,,200,FURNESS ST,0,2,0,81.29,81.29,1,0,157.28
11867,14600560,,201,FURNESS ST,0,2,1,83.52,83.52,1,0,158.07
8248,14559000,,210,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8247,14558000,,214,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8268,14579000,,215,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8246,14557000,,218,FURNESS ST,0,2,0,76.83,76.83,1,0,151.15
8267,14578000,,219,FURNESS ST,0,2,0,76.83,76.83,1,0,151.15
8245,14556000,,222,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8266,14577000,,223,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8244,14555000,,226,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8265,14576000,,227,FURNESS ST,0,2,0,76.83,76.83,1,0,151.15
8243,14554000,,230,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8264,14575000,,231,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8242,14553000,,234,FURNESS ST,0,2,0,76.83,76.83,1,0,151.15
8263,14574000,,235,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8241,14552000,,238,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8262,14573000,,239,FURNESS ST,0,2,0,76.83,76.83,1,0,151.15
8261,14572000,,241,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8240,14551000,,242,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8239,14550000,,246,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8260,14571000,,247/249,FURNESS ST,0,2,0,130.9,130.9,2,0,260.96
8238,14549000,,250/252,FURNESS ST,0,2,0,130.9,130.9,2,0,260.96
8259,14570000,,253/255,FURNESS ST,0,2,0,130.9,130.9,2,0,260.96
8237,14548000,,256,FURNESS ST,0,2,0,80.92,80.27,1,0,161.19
8258,14569000,,259,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8236,14547000,,260,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8257,14568000,,263,FURNESS ST,0,2,0,76.83,76.83,1,0,151.15
8235,14546000,,264,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8256,14567000,,267,FURNESS ST,0,2,0,76.83,76.83,1,0,151.15
8234,14545000,,268,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8255,14566000,,271,FURNESS ST,0,2,0,76.83,76.83,1,0,151.15
8233,14544000,,272,FURNESS ST,0,2,0,76.83,76.83,1,0,151.15
8254,14565000,,275,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8232,14543000,,276,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8253,14564000,,279,FURNESS ST,0,2,0,76.83,76.83,1,0,151.15
8231,14542000,,280,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8252,14563000,,283,FURNESS ST,0,2,0,76.83,76.83,1,0,151.15
8230,14541000,,284,FURNESS ST,0,2,0,76.83,76.83,1,0,151.15
8251,14562000,,287,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8229,14540000,,288,FURNESS ST,0,2,0,83.61,83.61,1,0,167.23
8250,14561000,,291,FURNESS ST,0,2,0,76.83,76.83,1,0,151.15
8228,14539000,,292,FURNESS ST,0,2,0,80.27,80.27,1,0,161.19
8249,14560000,,295,FURNESS ST,0,2,0,76.83,76.83,1,0,151.15
7277,12489038,,1222,GALBRAITH AVE,0,2,0,158.21,118.73,3,0,276.94
7273,12489033,,1223,GALBRAITH AVE,0,2,0,149.57,127.74,3,0,277.32
7278,12489039,,1228,GALBRAITH AVE,0,2,0,158.21,118.64,3,0,276.85
7272,12489032,,1229,GALBRAITH AVE,0,2,0,157.56,119.57,1,0,277.13
7250,12489005,,1232,GALBRAITH AVE,0,2,0,158.31,120.68,1,0,278.99
7257,12489012,,1233,GALBRAITH AVE,0,2,0,158.96,119.94,3,0,278.89
7251,12489006,,1238,GALBRAITH AVE,0,2,0,158.49,120.5,2,0,278.99
7256,12489011,,1239,GALBRAITH AVE,0,2,0,158.96,119.94,3,0,278.89
1876,4196000,,501,GARFIELD ST,1,2,0,91.97,91.97,1,44.97,146.32
1877,4196001,,503,GARFIELD ST,0,2,0,112.51,112.51,1,0,225.01
1874,4195000,,505,GARFIELD ST,1,2,0,93.46,93.46,1,78.87,140
1443,3704000,,506,GARFIELD ST,1,1,0,66.89,66.89,1,66.89,66.89
1875,4195001,,507,GARFIELD ST,1,2,0,59.27,46.92,1,28.06,93.83
1873,4194000,,509,GARFIELD ST,1,1,0,76.27,76.27,1,59.18,76.27
1441,3703000,,512,GARFIELD ST,1,2,0,73.58,73.58,1,73.58,140.47
9141,3702100,,514,GARFIELD ST,1,1,0,104.24,104.24,1,100.89,104.24
1871,4192000,,515,GARFIELD ST,1,1,0,134.71,134.71,1,134.71,134.71
1870,4191000,,517,GARFIELD ST,1,2,0,80.64,80.64,2,80.64,114.08
1869,4190000,,521,GARFIELD ST,1,1,0,87.14,87.14,1,87.14,87.14
1438,3700000,,522,GARFIELD ST,1,1,0,106.47,106.47,2,106.47,106.47
1868,4189000,,523,GARFIELD ST,1,2,0,69.12,69.12,1,69.12,100.34
1867,4188000,,527,GARFIELD ST,1,1,0,101.73,101.73,1,57.97,101.73
1866,4187000,,529,GARFIELD ST,1,1,0,104.24,95.23,1,104.33,95.23
1514,3759501,,530,GARFIELD ST,1,1,0,147.62,147.62,2,91.7,147.62
1487,3730000,,532,GARFIELD ST,1,2,0,83.98,83.98,1,78.04,162.02
1865,4186000,,533,GARFIELD ST,0,1,0,67.63,67.63,1,0,67.63
1864,4185000,,535,GARFIELD ST,1,1,0,121.24,121.24,2,100.52,121.24
1488,3731000,,536,GARFIELD ST,1,1,0,111.86,111.86,1,75.62,111.86
1863,4184000,,539,GARFIELD ST,1,1,0,118.45,118.45,1,118.45,118.45
1489,3732000,,540,GARFIELD ST,1,2,0,83.98,83.98,1,83.24,162.02
1862,4183000,,541,GARFIELD ST,1,1,0,109.72,109.72,2,109.72,109.72
1490,3733000,,544,GARFIELD ST,1,1,0,116.5,116.5,1,116.5,116.5
1861,4182000,,545,GARFIELD ST,1,1,0,106.37,106.37,1,106.37,106.37
1860,4181000,,547,GARFIELD ST,1,1,0,104.7,104.7,1,104.7,104.7
1491,3734000,,548,GARFIELD ST,1,1,0,140.56,140.56,1,111.2,140.56
1859,4180000,,549,GARFIELD ST,1,1,0,109.35,109.35,1,109.35,109.35
1858,4179000,,551,GARFIELD ST,1,1,0,98.01,98.01,1,98.01,98.01
1492,3735000,,552,GARFIELD ST,1,1,0,116.5,116.5,2,116.5,116.5
1857,4178000,,553,GARFIELD ST,1,1,0,114.74,114.74,1,114.74,114.74
11698,4177000,,555,GARFIELD ST,1,2,1,117.77,117.77,2,66.27,209.32
565,1562000,,556,GARFIELD ST,1,1,0,91.51,91.51,1,91.51,91.51
1879,4197001,,557,GARFIELD ST,1,1,0,92.62,92.62,1,92.62,92.62
8953,4197502,,559,GARFIELD ST,1,2,0,75.81,75.81,1,73.02,150.87
564,1561000,,560,GARFIELD ST,1,1,0,116.96,116.96,2,116.96,116.96
8952,4197501,,561,GARFIELD ST,1,2,0,75.81,75.81,1,73.02,150.87
848,2884000,,401,GARRETT ST,1,1,0,52.49,52.49,1,23.41,52.49
